frequency_hz,F7-T3,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,P4-O2,FP1-F7,FP2-F8,FP1-F3,FP2-F4,F4-C4,C4-P4,F3-C3,C3-P3,P3-O1
5.0,-24.482498769156102,-22.805590853450024,-25.14293239438633,-24.2141941318886,-25.15722410355832,-24.680198433109805,-24.10644290243963,-22.772457349288647,-22.967819695770757,-22.928133394635072,-23.968429085659473,-25.008680713315286,-25.25948405356733,-22.644519469343987,-24.49630941952713,-22.988213034709467,-23.051265134573974,-21.722752473664006,-23.340557689323298,-22.71573482069235,-23.180101345392867,-24.786425439155135
5.5,-25.604141269662897,-23.462962499487045,-25.289482940230883,-25.166733791570817,-25.837442320584547,-25.7429597938105,-24.766105430935504,-23.48246374429252,-23.98240274056693,-23.89806586499125,-24.106771492896744,-25.374977368003663,-26.133119354384416,-23.365458519592725,-25.855365424498775,-24.21180776486457,-23.752175482388193,-23.077064205522973,-23.88959282698926,-23.554904936972306,-23.726725949259464,-25.73109389311358
6.0,-25.482528313561154,-24.015649168131,-26.421111227509112,-26.50722576504333,-26.378269078408398,-26.356937968011035,-25.466258252755665,-24.474894614725017,-24.315127374338118,-24.106765890433593,-25.18970315308412,-26.090221206188488,-26.805657993541715,-24.167558726606075,-26.01601987460384,-25.105410150430505,-24.364993178228683,-23.69809092375123,-24.47311200577515,-24.40121467391522,-24.914866075175993,-26.68268301099516
6.5,-26.743771936319927,-24.897784995568752,-27.34130711923567,-26.9452494445633,-28.2013252087838,-27.259399230002742,-26.581547870805124,-24.897700265544792,-25.782881869920775,-25.262227527693774,-26.080631804021813,-27.540041642593028,-27.50727435096643,-25.195302245570574,-27.001582087066243,-25.567753295868187,-25.514554711792005,-24.24631593666345,-25.603113486298877,-24.803076518818436,-25.191972776172374,-27.35233270157365
7.0,-27.209150050421844,-25.221377829443465,-27.611189209461934,-27.475600704259666,-28.54198449663851,-28.020112912549525,-27.092558252592553,-25.294082521228447,-26.151253950157027,-26.040159664757077,-26.839394428279466,-28.293713950938713,-27.525821297864276,-25.078934653448712,-28.490475811315395,-26.74246810985576,-26.544801473094715,-25.44283483684967,-26.14395287269262,-25.498352079511704,-26.623540667693383,-28.239623402422737
7.5,-28.362309320920616,-26.56831832289306,-28.547260894798313,-28.324036434957524,-29.414164341565595,-28.53685151259427,-27.547253115147335,-25.307994311593305,-27.042482837483007,-26.149562453091693,-27.773295424189353,-28.394637865063558,-28.566748708649776,-25.694728841427295,-28.678594802961793,-26.89262244655118,-27.235579054648756,-26.00315160670875,-27.295430928096938,-26.556093781102234,-26.701756464867103,-29.10289569472564
8.0,-28.65281934485949,-26.510090020674575,-29.381328396207202,-29.005667458840552,-29.615068320300924,-28.95489841884772,-27.933360102246773,-26.00320391094961,-27.673998787682034,-27.314319398904832,-27.80874085504237,-29.384155361548643,-29.231369265118246,-25.89015297378676,-28.8407941794061,-27.885338108666925,-27.806908735679936,-26.990517725460315,-27.209481281554154,-27.2347493226739,-27.971453681042732,-29.707601361849957
8.5,-28.181387862833624,-26.76444513369396,-29.392375066946787,-29.470920088875573,-29.6980319782064,-29.879750966712376,-28.412395679318376,-27.22083919019256,-27.86770523610331,-27.665536142368794,-28.188692308556856,-30.016098100647344,-30.20681193987932,-27.255040156812885,-29.760228523491282,-28.322600578215948,-28.310432738498584,-27.02300710773322,-27.531528968095035,-27.38969297052819,-28.089284742517364,-30.382986934834445
9.0,-29.52161198499904,-27.83460925010951,-29.80545585232996,-29.765532693826156,-30.296273890029255,-30.223653660519034,-28.029276548871866,-27.165549883904824,-28.144883886902875,-27.107170432282526,-28.176140269173924,-30.206679451514653,-30.561968138715667,-26.69999576303898,-30.350020084820436,-28.220131628474753,-29.00958088773281,-28.35465963206828,-28.292860090899037,-28.408981350726354,-28.79254865665653,-30.491713430317677
9.5,-29.873352135442914,-27.04686565701948,-30.209914224836325,-30.03597264289546,-31.059396447277535,-31.04860738711196,-28.943933982327234,-27.668307805549514,-28.368862393530218,-28.618251491515014,-29.44714992920574,-30.497876193076433,-30.795138112564484,-27.65574319200042,-31.224751278469544,-29.017619801834016,-28.895129905557447,-28.385833971477467,-29.119926305453173,-28.635309423393558,-28.343054541681433,-30.901556878818155
10.0,-30.242651431755906,-28.21893312605935,-30.933729680528394,-30.543154516082883,-31.135475378986765,-31.371311092722227,-29.91362955845673,-27.722976200395625,-28.741903746519714,-27.959252560981067,-29.467972439544617,-30.6051629644809,-31.705696827168396,-28.146791905609167,-32.091282926127725,-29.770787590071002,-29.8600960314725,-28.283976653604963,-29.50922477701815,-28.611284308471756,-29.503981029044155,-31.815328551288218
10.5,-30.642226698071692,-28.717310961194947,-30.87105807839081,-30.793483906923022,-31.13080527164985,-31.729478543399825,-29.682216067060885,-28.029780409362473,-29.456530090886723,-29.17215173675605,-29.93076010570669,-31.060023199167198,-32.53518701325945,-28.37651985428688,-31.89154668781117,-30.20882749248807,-29.64461907683931,-28.634139792244326,-29.218070561022785,-29.593542955870408,-29.36143927065749,-31.920691575063973
11.0,-30.894156666877176,-28.276887234392095,-31.337263278915014,-31.36256528552332,-31.834408913778166,-32.15242523701803,-30.005193110994206,-28.011561194715167,-29.95068435272415,-29.77202621963532,-30.924234332074306,-31.531725743966348,-32.135030167698964,-28.31773409934115,-31.805263008653345,-30.186960124647722,-29.89985224383611,-28.882566173667612,-30.39522999576636,-29.43287374076231,-30.082847181763658,-32.39364983750429
11.5,-31.321838381155757,-28.8036353217162,-31.929973441761085,-31.969198149653646,-32.5380297590458,-32.747465613133926,-30.57833864203686,-28.789148515120388,-29.821700386087876,-29.60977281072367,-30.653163224472426,-31.489874418011308,-32.76180207910782,-29.297082640926188,-32.55534398571137,-31.292740091913444,-30.996628897309723,-29.356193815107954,-30.670005778744937,-29.861692526206088,-30.626443288086246,-32.60290266211964
12.0,-31.491834556931376,-29.374382396537925,-32.503114473397005,-31.75834033400735,-32.51495641101481,-33.191021295954734,-30.952293360630524,-28.879916861732113,-30.62668158064417,-30.472669248944907,-30.698155102237255,-31.962211224949517,-33.21486856449338,-29.25926215325336,-33.00690771113686,-30.94490408807219,-30.844996950029365,-30.051064252101696,-31.126120394069666,-30.55140109717647,-30.96823240587472,-33.427923784655604
12.5,-32.168600597062145,-29.72081151657404,-32.71217880934757,-32.248375297205094,-32.57657599609977,-32.706972022930195,-30.48505335122736,-29.084585822068682,-30.344164755614532,-30.847060625825787,-30.76050679812603,-32.40432224195349,-33.44652551095881,-29.71966253214723,-33.143483571384444,-31.399810306520617,-31.476357786516683,-30.028375186817133,-31.449807641185533,-30.344354368732386,-31.231431532223834,-33.60314539339473
13.0,-32.07332467296653,-30.194453938785255,-32.91448896042472,-32.5841014499226,-33.70600140360359,-33.638185490084645,-31.65646581495845,-28.771686561503216,-30.714756564775556,-30.35447014240474,-31.702584879727752,-32.877179084188356,-33.3771116903708,-30.567105271430194,-33.912324610074215,-32.34447642565117,-32.62429209159486,-30.966573059461872,-31.681856796587944,-31.045585206064555,-31.884802000111215,-33.9532540897519
13.5,-32.65956841969657,-30.460659678352574,-32.69838546551096,-32.5204805572706,-33.781146169367126,-34.56220757916113,-31.492607724084806,-29.08679531554758,-30.919790282693903,-30.204187035810346,-31.40882563937365,-33.578483505098326,-33.90699227187075,-30.625091301304398,-34.07931297346066,-32.60762637157344,-32.3197589500927,-30.970462523608212,-31.565988870001174,-31.210479989087226,-32.10675576539686,-34.34649800361859
14.0,-32.52130290145885,-30.507685237220645,-32.72722896742585,-33.42226970830907,-33.94943555268132,-34.19236441996876,-31.69405820408356,-29.5595401647948,-31.455065546954454,-31.36037424225987,-32.03672634324771,-33.44027348832477,-33.66497698974078,-31.35547069842247,-34.478149423210475,-32.59056450050762,-32.65558099162394,-31.513109135436455,-32.32295866411541,-31.303802579430474,-32.587515554421444,-34.44666066004738
14.5,-32.6509552301363,-30.727887933610397,-33.390278025064504,-33.997839874748756,-33.647432114634555,-34.37541534865378,-31.82557167729268,-29.869227889888553,-31.549735404648512,-31.48157222702747,-32.09897044833899,-33.57809262039012,-34.80820225921121,-31.425660361389188,-34.31822244652468,-32.62995279229596,-33.1220244376438,-31.66661704765277,-32.66291401959209,-31.802026703908947,-32.02166035450192,-34.29502602768392
15.0,-32.93179839452916,-30.28457268653322,-33.79533110149582,-33.772050409105404,-34.622928546886136,-34.51392066838226,-31.883229928141734,-30.288810615515516,-31.72783258916511,-32.03610408196135,-32.796674022920854,-34.2845224724693,-34.75293471852833,-30.836017188325158,-34.9380758928939,-33.18095013218605,-32.79313188419215,-31.441731946371572,-32.440162325743195,-32.25566075214735,-32.33217205207284,-34.495797752342874
15.5,-33.63184231904574,-30.92007832579863,-33.820065007620094,-33.9884708667678,-34.263893747182166,-35.14852335366953,-32.51925099971734,-30.835035649821727,-32.30340062147832,-32.15675746056822,-32.901760222409074,-34.41579054811036,-35.54024771239879,-31.81604429290127,-35.64968793609675,-33.87990674767918,-33.5081424260614,-32.42014654178858,-33.11415256581214,-32.37292268086121,-33.35913091953521,-35.39231775432673
16.0,-33.851747468344634,-31.566866086841333,-33.96008602803124,-33.93308948811005,-34.546500654559885,-35.0513514828957,-32.51557559332845,-30.450029066732775,-31.940620666616027,-31.90463024369131,-32.71742989888376,-34.5858676140568,-35.19085522228309,-32.26949564217171,-35.853157226357354,-33.87753893301878,-33.765931016166256,-32.352238378254526,-33.27859580923078,-32.4440030232412,-33.949329604118795,-36.003363387660755
16.5,-33.32524845850177,-31.256673127472393,-34.28258010796907,-34.47456697545996,-34.78288409382101,-36.119227505478904,-32.66934634810427,-30.955738376645307,-32.63259221971995,-32.73961527454377,-33.22281079853376,-34.46258343202579,-35.97728968181133,-31.986203449221506,-35.373883313939174,-34.02689314978618,-33.49397328417115,-32.393178227921986,-33.399938355958916,-32.55060073665034,-33.486481380516,-35.43786121204876
17.0,-33.79193130493631,-31.053294840216296,-34.29436804449973,-34.60312416929432,-35.14877425715368,-35.90271183264296,-33.06982034438129,-30.742409838247973,-33.23411651494734,-32.99600436093916,-33.50706346795579,-35.19716367807498,-36.403177195114885,-31.922244459242336,-36.021206827478665,-33.88582288009599,-34.14215433828638,-33.0260950256935,-33.366488598430614,-33.13357459221039,-33.77486270595118,-35.92096149522217
17.5,-33.86960547001261,-31.814261018180893,-34.33061716902256,-34.17660204781269,-35.157853692162035,-36.08418319056134,-33.056726100269906,-31.38881928356837,-32.689984737923794,-32.93817017555982,-33.80987424510454,-35.0486861782753,-36.17416973298156,-33.01082266284593,-36.35237061579788,-34.25194416408677,-33.73774636055876,-33.29888627049496,-34.45381487683827,-33.16423070334543,-33.55145552482535,-36.51808982586763
18.0,-34.12588878755783,-31.746586340040825,-35.40608458055605,-35.35354704233347,-35.60418967850729,-37.180102939316136,-33.02885546083307,-31.482267547456715,-33.83152931374032,-33.30694929599228,-33.49021982755703,-35.17609516226159,-36.7510991342225,-32.853538490905294,-36.79012182429717,-34.12705577412767,-34.885706062917826,-33.69848492528293,-34.24496711817671,-33.187910344659144,-34.212210287174614,-36.3983116981644
18.5,-34.74258789462476,-31.746685178105338,-35.09705655150102,-34.59295753426313,-35.835080321426716,-36.57822323288186,-33.33479490673071,-31.557630615484378,-33.629412595867215,-33.41659675074906,-33.80114031583632,-35.41322673098826,-36.98525364528632,-33.13646781713502,-36.71474968597351,-35.00804036735198,-34.72103523758274,-33.60072043331215,-34.98846334613146,-33.94144457733626,-34.68623416285038,-36.85334197788659
19.0,-34.499834538278506,-31.903393758721748,-34.98263611760048,-35.28668260263423,-35.790340559324335,-37.126025458582774,-33.284242734361364,-31.774053177882553,-34.06843504141423,-33.064963410743545,-34.098173454855285,-35.423834069280026,-36.973326998903055,-33.580417061884575,-37.13414399181672,-34.52124550877293,-34.88993278332658,-34.21684683421544,-34.59390771097826,-33.69467864126263,-34.705690455427465,-36.612548547764064
19.5,-35.088425083425555,-32.156294166202876,-35.43248545304952,-35.19266187336378,-35.70238414867584,-37.3376059229726,-33.78082308134216,-31.857841845540317,-33.63505294322816,-33.22799343822503,-34.21859578689574,-35.582486323464956,-37.0357472006795,-33.66585483955345,-37.16019897247751,-34.942068567999904,-35.11648038458833,-34.10898373367717,-35.159026148297336,-33.92474205313266,-34.3068994392321,-36.667169418209916
20.0,-34.42012145560707,-32.20998663601548,-35.69692301397876,-35.83281164898556,-36.228101906486046,-37.467580210146565,-33.78033699249364,-32.329178180656726,-33.66599013764571,-33.58779689147812,-34.261294147893516,-35.896461637373235,-37.7342032644906,-33.21056781914045,-37.00633537996605,-35.052455671944934,-34.59885352934822,-34.73722637998217,-35.08326475472371,-33.80463382593491,-34.95198071455128,-37.0057330695022
20.5,-35.216003143609534,-32.26255334589955,-35.535711294280354,-36.146898714881594,-36.624542271878845,-37.75316999716939,-33.65361364653271,-31.362695485691486,-34.80238244802668,-34.08682940138673,-34.53119382575017,-36.14297658990745,-37.83370624542861,-33.164756748087484,-36.75338118594039,-35.12191331550812,-35.62974258569645,-34.51048801360063,-35.57383087967402,-33.961939554013384,-34.86097180986742,-37.33128998149447
21.0,-35.48306826875801,-32.9596339193754,-36.48498245877862,-36.690719543505985,-36.785724765385844,-38.155887348069385,-34.03557393465172,-32.29972411040669,-34.31553228551829,-34.534232960828035,-35.0794590364702,-36.27832872940941,-37.95978103464487,-34.11202968402517,-38.572645283365475,-35.79659225057116,-35.82683778336226,-34.53281639644867,-35.42699552281571,-34.62900214201655,-35.22958336110663,-38.010463325010555
21.5,-35.77085873823006,-33.14623918898593,-35.90560960067371,-35.719001306356304,-36.659842951167136,-37.863814015198116,-33.88484861782474,-31.933094579888024,-34.61636142668225,-34.17134550229641,-34.793629220498204,-36.51566907713656,-38.285530810781225,-33.55632489716025,-37.75924357875431,-35.98093760490541,-35.98004761204184,-35.447637144325306,-35.98246763805145,-34.43426371990574,-35.83691621775048,-38.14760442869837
22.0,-35.28339590435163,-33.239712003819186,-36.53402657987312,-36.20756899599565,-37.05811044054471,-38.253381141671916,-34.24307767006452,-32.22333413624332,-34.172167125298856,-34.4462512092314,-35.308655388208635,-36.34594367412277,-38.28498577104143,-33.52204082589835,-37.5420478107397,-35.75914346260671,-35.68437592594387,-35.02734552127911,-35.808315195618775,-34.94982962729543,-35.48210807421219,-38.3151626294723
22.5,-35.76862134182093,-33.50748487864802,-36.81570469009321,-36.53978807098988,-36.82972658847077,-38.15416947488451,-34.84835207423662,-33.02155053818124,-35.4376662019892,-34.42335601348983,-35.17593503742585,-36.73120730394037,-38.62083546720102,-34.28833274974047,-38.549565510950636,-35.86037804411355,-36.31811331270518,-35.79998824681017,-36.287716100278374,-35.22434894599296,-35.4221886661791,-38.56217717495698
23.0,-35.80644188700641,-33.055100979935034,-37.125096580848734,-36.836347795494206,-36.8938672657341,-38.15741767479962,-34.68363844446103,-32.60230826519793,-35.382005128415756,-34.94710249616862,-34.906903585465315,-37.15515493903539,-39.22171700196342,-34.58537091988192,-38.88001465883749,-37.038620080336344,-36.9317409850821,-35.65198744467401,-36.57717499215866,-34.7200335123389,-36.279824202531756,-38.85409735645168
23.5,-36.318934333436744,-33.783629440017954,-37.80850790672547,-36.695553057286624,-37.35584201132313,-38.884083096221254,-34.59476325423019,-32.737067530360356,-35.39296936458698,-34.86324040407778,-35.709459931894855,-37.08892475550534,-38.45843127304731,-35.00545157911207,-38.42409268851801,-36.125028902407,-36.61011364563924,-35.63769211361268,-36.82570957387559,-35.11930290670404,-36.519768479612026,-39.024906818651324
24.0,-36.7883886303348,-34.05860317967218,-36.638131712648665,-36.65588279153259,-36.85968980210354,-38.61193555444014,-35.00745148667704,-32.49887311884335,-35.24626329611531,-35.16416868965037,-35.45470258045638,-37.370771470932105,-39.3665618596779,-35.73177535606211,-38.89234729933259,-36.80602182725554,-36.333098092814815,-35.5386166877779,-36.527011727372354,-34.822710747646724,-36.06339235419491,-39.12373415084627
24.5,-36.48860303604948,-34.24630323607109,-36.81311326082058,-37.13378750827779,-37.1717500620331,-39.67408807394273,-34.64320869613975,-32.7921370050307,-34.89002251599994,-36.18165197108733,-35.760325621982915,-37.811142047890506,-39.936208585514066,-35.44009431877073,-39.091310523678864,-37.062144538479714,-36.73315585089234,-35.842644499739556,-37.3805194744219,-35.60727243157083,-36.96064555880295,-39.33362359806398
25.0,-36.65413526744027,-34.08963942247535,-37.6441726477745,-37.07736333131094,-37.66369014570327,-38.72902970492954,-35.0167690702479,-32.99803580396682,-35.96165090715234,-35.47986642471083,-35.735381640479,-37.614757131577186,-39.108281857325295,-35.574689025012454,-38.43103237972958,-36.60364029075735,-37.01830517614354,-36.02563002528928,-37.07700244513239,-35.13340470411842,-36.425330887955084,-39.211976761169915
25.5,-36.61036489329611,-34.253500119311695,-37.99551647268459,-36.77348960998344,-37.72733280647115,-39.3944135028104,-35.20697379472789,-32.82783491209955,-35.80993556447087,-35.61417865631346,-35.83224373595506,-38.31209754283151,-40.27468072818459,-34.98577505228164,-39.06832940320063,-36.505898069349215,-36.78782347858054,-35.92442429662199,-37.04472368663595,-36.15308499115302,-36.5403480092537,-39.718160978331824
26.0,-36.596202048316584,-34.88382606317922,-37.684776446818155,-37.07747576345517,-38.2842114252244,-39.45311437423561,-35.881214722255386,-33.25774306850304,-36.15975486186538,-35.396224893243726,-35.85886018116564,-37.926481645191295,-39.28913511834775,-35.13775696196981,-39.707255343813635,-36.943153022679724,-37.16819102319199,-36.64524959896015,-37.506618342561445,-36.36701392301253,-37.05755721724108,-39.6486433720123
26.5,-37.57558647970171,-34.391704856115474,-37.684480234005704,-37.48261527603936,-38.406113360132224,-39.846877314949936,-35.76253936575374,-33.94064366873881,-35.892345782348315,-35.61879902890347,-36.456415593298736,-37.57284835639024,-39.910685071708855,-35.223930947098744,-40.495440762602826,-38.14215669914335,-37.2021110448456,-36.14766731779085,-37.72465812790143,-36.031683929313566,-36.64022557830302,-40.10074418027643
27.0,-37.35706325649684,-34.25376950205712,-38.485792426398206,-37.62808034622951,-38.255297555015034,-40.2815971785597,-34.927873193150184,-33.37721527521597,-35.789494174626704,-35.56265621625386,-35.952370708783036,-38.34952688799059,-40.05278106987626,-35.48881858280684,-39.64521003761484,-37.8510246818948,-37.79194460146222,-36.44579743664137,-37.6139932829756,-36.206724622797765,-37.1509061189168,-40.60613216287692
27.5,-36.97719332893721,-34.87539890353357,-38.1258564926209,-38.143007439878694,-38.59951868439363,-40.39789653809171,-35.37316940932719,-33.869515419574796,-36.34608211805469,-36.27749868822581,-36.12150193296767,-38.759510622645664,-40.001256395402486,-35.1522876830396,-39.40788150031857,-37.52319884984034,-37.8127474844193,-37.186833888789515,-37.5306356154006,-36.37029268147017,-37.96517945496751,-40.04308887389842
28.0,-37.5872600403615,-34.48430829183579,-38.40638726902478,-37.53253545422736,-38.89401418594975,-41.37215613975567,-35.67371114152687,-33.83021465665708,-36.49138609589762,-36.41371978422185,-36.783423888852525,-38.33450632124464,-40.95884460606196,-36.00625706128279,-39.673698725771125,-37.57286118429186,-37.623998876600375,-36.643377397874545,-37.616123928384674,-36.58143711431739,-37.32655310451596,-40.435402879868995
28.5,-37.59436209067678,-35.19268721514031,-38.42764484131492,-37.927353642407994,-39.04661233905098,-40.1858050036081,-35.61933239476495,-33.94018903382721,-36.397284484615575,-36.45108350095146,-36.93757655057185,-38.5335022947281,-40.89210449947077,-36.76990102476218,-39.998733203217135,-38.765129070508635,-38.35023328550389,-36.94010547878907,-38.09285572814472,-36.7519023284908,-37.65884003286899,-40.172112475155046
29.0,-37.03582597734518,-34.473776539519484,-38.49228534981203,-37.694553807946306,-38.71412485753717,-40.23871129811841,-35.19892184368068,-33.49460071909502,-36.83644564877566,-36.36834873587474,-36.59875093264509,-38.554840792893096,-41.02266346033138,-36.428779711605564,-40.503695823335974,-38.392842719607096,-38.060761385386996,-37.228822577067426,-38.49036273145431,-36.77740380460559,-38.03342020069308,-40.373835778154934
29.5,-37.550962386570596,-35.0097383942723,-38.7127894373961,-38.38224829558983,-39.289199402203586,-40.78403062243428,-36.28637651460092,-33.61432716910332,-36.564594057779665,-36.83259488297586,-36.920074127862115,-38.97062246547832,-40.96328978018888,-36.871461948963564,-40.96850204765849,-38.36911899061127,-38.29053022778807,-37.29781538950346,-38.38768156994752,-36.63472456057151,-37.915328172026214,-40.702372062093595
30.0,-37.161399093360245,-34.53658545168837,-38.627456826924195,-37.466113919181744,-38.684847120004825,-40.61223456628613,-35.595436172617596,-34.066404369276135,-37.16347410596447,-36.91503569103186,-37.14420427480231,-38.09473086393865,-41.38075996181257,-35.86249489530059,-40.32052524872283,-37.76355495088257,-38.016334906320445,-37.42806315941223,-38.60741685688395,-36.73581889900409,-38.3038797161061,-40.6267683295409
30.5,-37.39272389105349,-34.781362596427705,-39.04738693346999,-37.976227233926934,-38.99877268968991,-41.1482209555408,-36.21104438723979,-33.99352846305757,-37.051721352532226,-37.014090049785715,-37.34796526352987,-38.824305717295566,-40.85803928991055,-36.72266729036861,-39.91697597882038,-38.69110918841426,-37.77710272260154,-37.836990004795645,-38.63971818028051,-37.22333811321137,-38.67031196666715,-40.81509481451282
31.0,-37.78877059002477,-35.5428524840456,-38.77996980296569,-38.88353886821222,-39.454359965901624,-41.59694521027324,-36.378166814240835,-34.78523454793405,-36.96507259800411,-36.97184875957553,-37.34955727430425,-39.040425574066546,-42.2536023357976,-36.34071038884867,-40.19542771165034,-37.717543254496064,-38.37008739349924,-37.57079772749709,-39.031849160937725,-36.80065607393464,-37.8947057651053,-41.464745959701965
31.5,-37.43699290960524,-35.3935001237109,-38.73838983508861,-39.11232498966591,-39.352576564336644,-41.028378262757336,-36.45468163450137,-34.622959658070236,-37.19543194039177,-37.06573984704062,-37.341991613601415,-38.94974939497605,-41.66275541878806,-36.21447877504896,-40.65135559470872,-38.4409322903852,-38.6896817929755,-38.28034205348876,-38.60487024844606,-37.34791809787309,-38.18887556059315,-41.09488036277353
32.0,-37.885212922609504,-35.515128235214284,-39.01123950811716,-38.61769345956375,-39.29228436274764,-41.57138022787439,-36.620068807189206,-34.358222468133995,-37.374364685641154,-37.48247677149128,-37.46510845565901,-39.18325435074475,-40.960225744031106,-36.38585115654501,-40.611672958860524,-37.9017394130703,-38.35540199097961,-38.13076553770679,-38.90953908726016,-36.85296557145196,-38.52835165695844,-41.61634125651113
32.5,-38.465816441207856,-35.66997081445335,-39.84543029611412,-39.50592936318656,-39.45374119697369,-41.41739461033124,-36.83156874765215,-34.41297927016748,-37.53526584378157,-37.131249922162965,-37.59505759128077,-39.10981117195254,-41.54838657252565,-37.16402618803132,-41.26090576382753,-38.82181977952221,-38.798820857827735,-38.089198884295016,-38.98909702881886,-37.18322078887487,-38.439676945778615,-42.05107055758836
33.0,-37.77746961299205,-35.73064722450275,-39.85726248648528,-39.060508864754986,-38.93654307374211,-41.58143158005883,-36.49203986974597,-35.060081071943976,-38.00771317051622,-37.82755950064751,-36.99869412323344,-38.93932927442685,-41.763827760860934,-36.73673055120731,-41.08710518063457,-38.84477816189703,-38.81014410638029,-38.28869555878402,-39.18848346932766,-37.27555084491116,-38.99316225966539,-42.10530657475317
