frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,T6-O2,A1-T3,C4-T4,T4-A2,FP1-F3,FP2-F4,F4-C4,C4-P4,F8-T4,T4-T6,T3-C3,CZ-C4,P4-O2,C3-CZ,F3-C3,C3-P3,P3-O1
2.5,,,2674.0335502104717,2401.2493163208146,2352.3006118240964,2417.3366608157785,2565.3417304518507,2578.688063070363,2345.09883662986,,,2288.6142514114513,2370.28240491894,2436.6471726687464,2410.7712267711518,2698.5189564392563,,2348.34269749827,2452.304893951971,2282.79256791555,,2555.6756916046315
2.9880478087649402,1992.4777786638786,1997.5995861047725,,,,,,,,1949.703882811129,1945.5547056660166,,,,,,2084.2761635169645,,,,1977.5667796741245,
3.0,,,2268.839798306967,1991.4025927526413,2019.6753927938987,1993.6445228576658,2154.0090741130675,2134.5960753157638,1999.4506891005337,,,1917.0183747297663,1952.9508954780747,2046.1668339222235,2050.8623209987904,2261.6437117906353,,2127.7176742619527,1938.6075225419156,2066.1790882221935,,2143.040746995299
3.4860557768924303,1716.4456225188037,1848.9707207118133,,,,,,,,1723.9160764143385,1755.092144294223,,,,,,1909.387167533986,,,,1694.165326119751,
3.5,,,2015.478843876392,1727.8372294943767,1791.3813377838646,1800.582300587006,1951.2407902816185,1937.8930639685466,1853.5022244411928,,,1764.897718000374,1655.5993321298877,1735.837935420864,1760.9592954494753,2008.677126677422,,1739.5637049021573,1748.609842980258,1810.3313514389022,,1788.1085097024645
3.9840637450199203,1581.3268523109227,1691.7599380108886,,,,,,,,1545.4762483317743,1530.7775286381911,,,,,,1687.364085522515,,,,1582.3697346127483,
4.0,,,1771.5277280632931,1554.3718797827225,1685.49041007902,1684.7192038419716,1827.7535101294768,1657.7443938505378,1697.5785917540284,,,1533.060388471853,1534.1194643225356,1579.5669132414412,1565.4161867284035,1801.631253750107,,1724.4596954192275,1504.5865540197926,1618.4582824487145,,1685.9567972495504
4.482071713147411,1400.424391664255,1458.5770185089868,,,,,,,,1447.289983333061,1379.3554625088295,,,,,,1539.346942844841,,,,1407.9724118874224,
4.5,,,1643.8022964131965,1402.0240725626377,1433.8746753958512,1532.5805580744602,1610.140083602193,1483.8644159144915,1513.5229030130306,,,1391.7291380987392,1368.4343887215111,1461.5823094851369,1449.3779605658726,1652.414718027176,,1534.6098295417119,1361.9437820303012,1515.7882605798018,,1586.1713053663386
4.9800796812749,1360.6721891722837,1364.2169467055219,,,,,,,,1301.5360367857809,1266.2204373423099,,,,,,1355.7710542848129,,,,1277.4972474938747,
5.0,,,1507.7353961328447,1267.1441149288814,1433.160249370244,1400.540895650535,1527.3039609268812,1435.9503996694984,1350.3367418848886,,,1252.2713617102468,1244.4185816042184,1267.5201914984352,1335.6353929558093,1517.5025408573417,,1393.6068726276935,1304.5482660231644,1303.3354302909195,,1492.6359784908702
5.47808764940239,1247.097458428933,1228.7073301891744,,,,,,,,1273.8040527812398,1184.2999889727112,,,,,,1332.5877954824052,,,,1146.155734366255,
5.5,,,1377.1747491474628,1221.6214262930957,1274.6495992024775,1305.5496404776632,1331.1740305855367,1290.3650104677345,1236.57743106956,,,1162.5402173259477,1131.633968720495,1226.5845904616256,1228.4920105559995,1439.2853051928982,,1312.1649421285315,1217.4974295634975,1173.7128805373775,,1282.143852368347
5.9760956175298805,1131.5372080752577,1118.555435882774,,,,,,,,1125.966133818411,1096.5060210137249,,,,,,1205.3059244181836,,,,1188.282607987733,
6.0,,,1258.6229387249741,1172.2601565691066,1171.9481647498628,1230.166362796751,1262.5204917493033,1194.108600525517,1168.8778345269807,,,1068.6365242162158,1041.649543517499,1106.546147918768,1149.8270996730362,1381.5845558146145,,1176.1729637237179,1167.6622098642792,1173.7456236009405,,1205.6023259594422
6.474103585657371,1081.0170945121858,1063.937118912883,,,,,,,,998.9930003014754,983.0747595163078,,,,,,1139.3288242512845,,,,994.3573231682009,
6.5,,,1193.7661844901509,1041.2402009845566,1084.1499743439108,1118.3527655046332,1206.7566538973656,1131.095036996206,1068.4929660015162,,,1012.5204296584134,940.8932176383817,1044.2959866598637,1058.554063027598,1256.9510790239387,,1121.1354674752465,1065.1268478153534,1077.541915813364,,1126.9376216173123
6.972111553784861,1030.724095532281,1023.8301655456719,,,,,,,,998.6141009336875,960.0775038882502,,,,,,1112.490238387691,,,,967.4615364228252,
7.0,,,1181.155540071375,1062.084872617187,1037.2858453807005,1067.3139832055977,1157.626148146924,1134.3400863702545,991.8161261740427,,,932.735981153977,846.1858153370933,969.5356825799556,1015.8997350975837,1259.1141164474911,,1079.6094390217538,1049.6125144258067,1031.395558542022,,1064.1467605520525
7.47011952191235,966.5565516058601,982.2582232100971,,,,,,,,957.463427174938,928.6582470033964,,,,,,1014.9802967266656,,,,1024.5936075811371,
7.5,,,1069.3850519327227,964.1759717597115,1006.196137244757,1031.240080657,1023.1716914212182,1101.3314219878698,989.0953866957547,,,904.5613165756454,881.5605036098643,963.1730551521716,1033.7735233603685,1155.1517049360211,,1016.3827146291377,949.7957841113086,1000.5806394231658,,1063.9396950667826
7.968127490039841,947.8291582062249,932.1058754807864,,,,,,,,902.136784368497,867.8797110172977,,,,,,949.4584581493052,,,,911.4828170554074,
8.0,,,1050.6820209600653,896.7479246018828,944.0223020432157,1000.3093397374015,1028.3919446909701,992.9097295057427,926.7118648085288,,,844.1099632173277,869.9714950419178,868.6414062203924,955.4559645391058,1093.357982596907,,1009.752955778141,877.1341886614242,963.1971978038878,,945.4835877785187
8.466135458167331,868.8620442932262,911.2773631991741,,,,,,,,862.2186405257751,838.1064722415426,,,,,,934.4932996454309,,,,824.0491534828351,
8.5,,,966.543968846013,873.6041612939948,888.6311317378376,870.7055917799003,996.2103114594266,927.0326594065324,882.96970090231,,,797.8177568458536,827.8899757398373,811.9873160976994,952.7972248079757,1054.017563019279,,940.7431475308589,915.071792629003,893.4368892542188,,930.0438913481522
8.964143426294822,853.5092372665819,865.8321657652859,,,,,,,,804.1816759407186,819.039661689813,,,,,,859.9866399348869,,,,820.8933925915003,
9.0,,,922.0804415798154,831.4749504398287,859.0451556833258,878.2867850824239,933.7469130331675,925.9895816803619,793.6052509007451,,,781.9707576828025,755.58713979034,797.0911777602284,826.2190083816475,1032.9854494565507,,876.3403263197789,838.1038171061895,838.3791079055932,,908.9568743594236
9.46215139442231,779.9141607178454,817.7804744769802,,,,,,,,747.7252120224159,728.3465114979265,,,,,,834.6101105124171,,,,800.133131808825,
9.5,,,917.1623081366477,853.7097631623242,778.8824677188094,877.5763195246374,867.4503160934547,872.2389837401366,804.9492132431227,,,744.1092332481614,739.7483600970387,768.9673604906283,805.603253375142,947.3528052808855,,933.811098625087,851.7028337789237,796.911348381696,,867.7594090060106
9.9601593625498,789.3967269098054,776.1827494155158,,,,,,,,743.7434621776443,746.5165114056299,,,,,,820.3905340665036,,,,788.2982244839468,
10.0,,,907.8289226739704,844.4213530746051,756.9909143286786,849.690296053488,861.0008652618171,891.9606731813402,777.6871733195907,,,759.9416518173599,719.2519961358695,768.841477326535,796.4715566336237,938.7807215848917,,811.2013828800472,807.1830486304548,770.4426898634965,,890.5969827091584
10.458167330677291,765.6204642232392,777.6058054115877,,,,,,,,710.9206659355302,704.7831859452683,,,,,,779.5616442835202,,,,723.942709835372,
10.5,,,869.058702332323,786.4466965017037,743.002340316434,839.4512247466562,861.4613523370962,857.9221014116112,770.8530783428398,,,725.7092151366638,683.4550307164651,703.8585362280709,804.0998907985854,935.2875634711426,,844.708144489918,771.8922498233713,776.7719136620528,,797.8422184611901
10.95617529880478,719.6025404846565,767.352802987066,,,,,,,,678.724807468109,695.1855874720353,,,,,,797.1536081179374,,,,746.855937244691,
11.0,,,836.6596038015965,755.9245814946247,694.413643667203,786.0719514486535,841.6922694588374,838.2480501758911,739.1834216092022,,,694.571270958559,699.3215730543498,691.0830862367806,776.3534739025889,863.6913646686666,,794.1233259749868,753.5109132511533,771.1909595083166,,838.6669101301118
11.45418326693227,716.3781476251839,705.0540838996315,,,,,,,,674.2824144514591,655.5042372163847,,,,,,786.0685424193165,,,,684.7395830408547,
11.5,,,850.3160361104939,710.0562893083807,673.1032621084801,758.6657234137069,837.5374869152201,785.8123064614166,701.6521226480949,,,658.9369270361299,671.304282267888,708.2014880273039,723.4190240118376,841.6895571950963,,769.8498137095813,762.4875176810723,766.3740307226155,,802.9582806970128
11.952191235059761,681.3928459036898,687.4965394390077,,,,,,,,611.8481034936374,626.9734693027881,,,,,,822.9258877476151,,,,694.2715389296357,
12.0,,,792.3714405358791,652.5277431361578,659.325949487853,735.3848620116647,764.3898658257142,793.9656971957858,686.4475062150361,,,666.8967427624171,639.3103461974925,671.7566287571188,744.3021880888365,816.6484906131606,,751.1986357212661,717.4867528121995,704.698518732223,,761.0472548887944
12.450199203187251,680.2204535936523,688.513341831013,,,,,,,,630.5151559615277,586.4901276853359,,,,,,795.7104500059207,,,,700.9756721297365,
12.5,,,793.2418912285814,679.9094504212999,606.6212821903137,715.6978849028318,813.4120058669737,774.1304295583142,667.0725876605517,,,632.9801164756224,635.3035457711003,624.9208753754481,721.3221476677451,825.5412187038902,,742.7223430127926,699.0995854721205,695.1366795310562,,789.0746847273696
12.948207171314742,629.6516353234329,657.1700158433404,,,,,,,,575.3290458083208,619.905359388694,,,,,,754.419978288492,,,,687.6190240781903,
13.0,,,779.3267540530144,683.0409215825721,613.7738631180166,720.6569812204256,746.326603942349,769.0377029816864,661.4693988265823,,,616.0149088442514,674.1388436363486,648.2553905717181,726.4033633334295,814.5199334955804,,772.0141591092772,716.8818953753174,672.3153738815466,,791.5483343163244
13.44621513944223,632.9224291034749,672.9163236082591,,,,,,,,606.4334554105787,601.7566603449117,,,,,,733.8769419399184,,,,655.8585940301483,
13.5,,,749.3915791802498,628.9410308662995,578.2622259739137,708.5664716145551,757.3182068096585,740.5816309986797,655.3004191067533,,,609.8207639453105,635.7119434547681,608.2631251993432,739.8329297070429,788.8670941709205,,729.3439088099767,698.5901887164084,684.4998192947141,,710.1594318475566
13.944223107569721,621.3567789451632,642.4762467825927,,,,,,,,576.0139968814527,584.7757310249758,,,,,,726.6810352370466,,,,664.3546744846038,
14.0,,,731.3821124258805,639.6467370206511,563.9712149654954,730.6756818261368,707.2539002110613,722.7805135401744,648.0647271479139,,,637.7604576919965,622.6392555176719,600.4476061156342,708.7170127907522,784.2905647318762,,692.29626084109,713.8676481110672,682.8686153124881,,703.6078975971667
14.442231075697212,613.9614133028375,621.3960344647687,,,,,,,,572.608211058098,542.404954572552,,,,,,674.458723430129,,,,621.3327195880153,
14.5,,,709.15386438803,686.451260158004,559.3960734860827,656.3642727453816,743.0098772015662,729.6636365775088,625.5451737492749,,,633.8397477222006,632.7387241360625,579.6078126595496,679.5243667367492,771.1511428657177,,681.3592140096182,679.3586535958895,637.6981768828291,,628.8276733243546
14.9402390438247,573.7555072854125,614.2902895537683,,,,,,,,545.2140899518422,546.6774586109844,,,,,,685.1859906314428,,,,630.2244761205083,
15.0,,,686.3243759855027,600.2917843021248,537.9888949640184,623.0501187288479,728.7541042097746,735.3614770336553,648.362392048113,,,583.3904974315562,636.7395752704809,570.8804078637392,687.4049752767669,732.1443752683633,,602.3459442914302,632.6662130251557,685.1138276636584,,653.9921433315019
15.43824701195219,578.9063561116803,627.4005578300234,,,,,,,,583.0285526140299,556.5645193140492,,,,,,682.2762622479945,,,,656.3588641816531,
15.5,,,714.5246583802196,608.3971832834161,555.1109715607116,695.7999110400807,745.4236622196961,706.1246965811118,680.1337428597368,,,608.9009289064165,613.5686728449888,569.9379685816646,667.2587053416438,754.0312677982441,,625.1203696463599,675.3762639027709,627.276008968634,,630.9395848639675
15.936254980079681,571.2783248141313,630.629130597148,,,,,,,,561.7624908422085,565.9842243419754,,,,,,689.6536650374203,,,,629.0136076922461,
16.0,,,723.6118780167922,652.4513718341079,536.4594342277686,705.412838516397,748.0676724206782,692.4032544142311,617.8540588913714,,,613.4912346161481,620.9967782813526,576.1327688010435,633.1030073292004,743.3265797314258,,675.273372437932,685.2154065118859,662.8140145345764,,652.0910569532432
16.43426294820717,573.233949001528,581.944224648875,,,,,,,,536.770839863323,551.2209355790693,,,,,,694.6228540289051,,,,602.3453411770345,
16.5,,,717.337626263164,636.0117299891045,531.0242847119473,653.8560391417434,683.1595450591026,689.6441272140037,632.488915143776,,,621.1596206887949,589.7131949021002,569.5000648284323,642.3913108814597,719.0666436134645,,676.4742862631686,669.2322045680239,643.344985059087,,600.5377770253704
16.932270916334662,574.0649749500653,606.4640365758921,,,,,,,,520.855761203289,526.5748717901605,,,,,,652.0017910413799,,,,585.4416239378013,
17.0,,,687.7858561319296,616.3390425825711,505.0768567025672,619.9966235704342,711.7309188905092,696.0221002541219,629.3804147902871,,,607.7518639710024,596.3198736906979,548.5469967897294,649.228117947165,726.3650313959929,,656.0578086718542,629.712580757597,618.6803717005627,,633.1078145720401
17.43027888446215,587.4910801572778,592.0541184200779,,,,,,,,525.4563864325212,522.3858848714575,,,,,,659.6620815198215,,,,589.3340605673578,
17.5,,,685.9896421846255,602.1463363432448,524.5882347927812,632.4708102444977,695.0777168445637,678.6872559635834,602.6450762256057,,,626.0444502153988,605.8667987292512,549.3927195390115,675.126525920494,713.6452413785465,,617.4961169993992,648.4307662292454,653.3351827754643,,613.9544484545099
17.928286852589643,550.9562800883782,582.1080569702843,,,,,,,,530.386966760457,521.0039002284002,,,,,,646.7635023250743,,,,596.2445674195827,
18.0,,,690.5154774216956,615.2289680763034,517.6655470752398,615.4289953699154,683.006132819333,681.2742976843106,606.1497349462734,,,591.6639483640159,574.5113840316776,518.8155327926971,654.0821811468893,684.369975471938,,595.8945512070895,641.1985384103338,612.1709580021152,,566.1284809334136
18.426294820717132,551.9040572048937,579.8772053429626,,,,,,,,505.784421082602,527.0135095317942,,,,,,645.0781138155468,,,,556.4904435538211,
18.5,,,691.3148619966361,600.190707531042,534.9215510723295,636.7076531238512,657.6337667155971,693.4979390336105,616.8899938934575,,,565.4714360151864,582.5922172863167,548.7491510381396,641.438937356463,731.3238411147187,,637.0209436168104,648.6794433090798,594.685404023346,,548.0765819542951
18.92430278884462,532.2729608424715,546.0501128918874,,,,,,,,499.45639680995686,492.17165626239824,,,,,,628.7149022551395,,,,555.2211768621346,
19.0,,,683.1547509611934,591.4392945828007,476.8296193659639,601.1453135412341,685.7005446368573,677.7634291439955,630.9933710149581,,,590.5975813671088,574.4620036980458,533.8813888513108,636.8770565404061,691.0224929962745,,588.7432946901077,638.9918644647846,578.459769218016,,599.0443377987544
19.422310756972113,545.050464773944,589.912413311735,,,,,,,,510.140752246256,501.4899378809936,,,,,,631.4693752489911,,,,562.9363913960807,
19.5,,,664.8050343448178,594.7042732456302,500.0434078992947,619.379174455269,661.8711980315757,695.5053504245406,635.4562599117392,,,568.814064564171,578.2436108011012,542.1058182297243,627.7612889259624,699.7267950242921,,611.875754087834,619.7515917848716,582.6502632976889,,601.5365279798965
19.9203187250996,545.4764795169117,580.6375958540455,,,,,,,,512.7381263527905,492.14723563154666,,,,,,623.2680828346533,,,,569.2293530905424,
20.0,,,658.5896182085548,563.5476583328093,492.46687807055304,605.814428017797,677.0800622113285,691.4333822091313,583.4104514036972,,,568.6773255285947,610.1740247398915,543.995003477248,661.1845130600954,705.2927694655624,,619.7372122211453,632.9159338937372,604.505809928757,,567.1168237641836
20.41832669322709,545.5233146658866,556.6923846662903,,,,,,,,483.12405405865275,467.17480571742965,,,,,,647.9986506342576,,,,609.9754787218492,
20.5,,,677.20618530129,566.7110233839138,492.31535343307485,618.0405773429021,675.4418291582442,680.7602944931789,611.5964560462281,,,588.6143474516114,604.978089772697,562.1789007969248,654.8892407288633,669.2706229308732,,588.5285690764325,633.4271323946032,579.8959120647831,,594.3979783068061
20.916334661354583,531.4311557654091,579.094306167021,,,,,,,,477.754838435417,486.26811885100244,,,,,,631.6180202296171,,,,572.9528821211884,
21.0,,,668.2030636537188,569.7898128750858,497.6363774738919,597.484751431419,649.0695728261323,666.3104349930669,617.9612994824556,,,629.5796897708325,560.566322898777,557.9973496273324,617.5307493012303,706.0264388938323,,534.9551637481268,619.6393662514604,592.0788084665484,,574.6789800563893
21.41434262948207,522.6297939060429,537.1679947037696,,,,,,,,503.8145359591894,496.2669474659969,,,,,,635.8304140730005,,,,584.6731960337457,
21.5,,,642.0298882612773,549.0980794646906,485.65806347770086,600.8302879301406,643.1705856539678,651.0745886201107,620.8881799381256,,,584.7282403054282,595.4109980792463,514.3836468500505,614.6335064437794,657.215771132157,,538.919693340903,611.2852755264078,561.4340747980841,,535.1123225919152
21.91235059760956,527.07156560896,558.3622524207818,,,,,,,,466.58881105545345,470.02347831619267,,,,,,593.8223571697386,,,,588.2850940270172,
22.0,,,669.690874022167,561.7470851130503,491.9613795149029,612.2771499400758,657.6828394228378,662.2112466579531,633.549653055005,,,599.8620152856736,562.6493290756736,540.575676057608,651.9193469518832,651.6342478402908,,535.3123153065576,610.4183078832331,582.2536285400861,,569.2492293188342
22.410358565737052,491.4501767413678,558.6044513939444,,,,,,,,455.6277754593543,475.78238273235473,,,,,,603.7329621554418,,,,557.3814448297074,
22.5,,,670.8040798250081,540.5331899991103,488.4576070340858,555.4116470186174,673.2354558211943,655.9176074124479,605.2083912372074,,,572.2621045346455,616.78191072719,533.7255873587351,616.424346752896,665.3345016712128,,532.231319735012,580.5313634817595,566.9062940760384,,538.2475151760488
22.90836653386454,493.4920177833827,562.9064397429862,,,,,,,,464.03482191175004,499.5729444056725,,,,,,594.3540593387343,,,,592.558033594334,
23.0,,,667.2902344818779,559.0056070921116,482.8246354010978,612.5498216507331,683.174989024534,661.394644152143,626.3014844115952,,,593.8144656589191,564.4569956989181,526.5638337283352,623.071861768313,664.7408440050745,,541.4864984213923,620.634259031832,565.1906062795084,,552.3177486322165
23.406374501992033,503.0811452799405,534.4941396811149,,,,,,,,483.45764158511315,487.62635419762523,,,,,,643.2223389155895,,,,596.439264469291,
23.5,,,631.9087844707315,518.6980930479126,492.73680958177283,560.8639576084,674.0462829710606,652.5691318871909,612.0596821693156,,,574.7155317986862,624.2668607102127,520.1108145049116,637.3051564814629,652.189648357049,,555.6043068602571,601.9699782188471,548.9117956546469,,555.7829608363102
23.904382470119522,473.6863006325441,553.8125626730522,,,,,,,,472.58547572909856,482.9570769856964,,,,,,636.0174440093731,,,,581.4241901037922,
24.0,,,642.7974105841135,517.6574531060338,463.43497914016547,619.757400748502,662.5247637539787,625.8031067683123,594.4780006841679,,,564.562834879302,593.8264408557314,526.7410171801811,638.8571264867065,684.5701610391712,,576.1740643015623,613.3221857711832,561.1477789803887,,567.5758782429565
24.40239043824701,509.040565589838,534.5181982789555,,,,,,,,457.8814949893889,454.37867027940865,,,,,,613.2773346348582,,,,604.369070459137,
24.5,,,663.50800273883,511.7417325092331,458.19467545256504,576.1083902793553,666.9918272461432,669.4021686555403,574.9395899111787,,,585.8641475827862,603.0867579774565,523.8577104770256,602.4677911204659,687.6220788225962,,537.1645880249856,587.6317680042466,546.5060533926309,,538.1458709766658
24.900398406374503,505.5250252808485,581.1317368100274,,,,,,,,479.60001185802224,485.44868719114334,,,,,,633.1776859225947,,,,556.1685633928973,
25.0,,,661.5398818503356,520.8169893493808,465.06713901642144,578.8934969456518,671.739078900839,658.2406899707456,595.521761840803,,,580.5863532985783,610.8403552312257,517.5769260923072,637.5064604391821,676.8782955457382,,531.4038378699779,576.6069835478359,550.8260452696724,,543.6019172949032
25.39840637450199,476.86505388757587,550.0064914585275,,,,,,,,453.30952564161583,470.501044248725,,,,,,615.5622290202217,,,,574.6486846087124,
25.5,,,637.9074583928951,512.9980983902645,459.3506561756715,542.7976726206452,670.2657738673234,674.7755499142305,645.5911605656504,,,613.4689989419978,639.2679060961163,510.16584639479584,596.3710349917765,654.0956492502328,,537.1413830364914,568.0462234206375,537.0205920824221,,519.474692121294
25.896414342629484,492.27591422746025,551.2636149804971,,,,,,,,473.26077302679755,470.9130010691678,,,,,,634.4184519842595,,,,577.5545889874243,
26.0,,,673.6025668510563,524.6676626855523,468.7777304520531,597.4862721883248,693.1282677480846,682.5614664550765,650.3535579931914,,,605.3334623447124,580.9123360286202,504.14197173136654,616.9089573742913,666.0323342944648,,499.8658334860624,588.3206671130835,541.5781312294798,,557.511893592299
26.394422310756973,496.4732038196207,538.5717773474679,,,,,,,,461.7377348774957,469.30829856495814,,,,,,626.8431345928842,,,,577.498649214788,
26.5,,,653.0751818218322,515.9983812699954,455.75508153106125,566.4539188806529,643.8535509392566,683.310666491366,609.4605242274444,,,593.3610112526366,597.070537934821,510.53238038141853,617.6757173615164,666.1358839067145,,532.6520080774872,603.6806298453859,557.7874323541498,,579.8432773700719
26.89243027888446,483.9703328338714,559.9370484380228,,,,,,,,466.97026709107547,483.4718920867197,,,,,,659.3071343348471,,,,569.752366522216,
27.0,,,661.3372288328948,544.1085390011497,454.4731451128968,590.3852768287154,687.4888424668641,662.7988287942106,626.8757598079741,,,604.3386800283439,622.9434184149638,511.1729490552741,647.9899928781296,668.3395214562335,,566.8041160594926,613.5102685486614,538.5411773554957,,482.90767917291026
27.390438247011954,513.3769264087167,550.4079066006099,,,,,,,,482.27629502309003,486.4435694858885,,,,,,634.6839607325412,,,,608.0420599030413,
27.5,,,654.268837305475,516.1617788101823,454.9282457062097,591.2862077758455,686.9749033422529,684.9263919711369,616.3943819819115,,,618.7347581560363,638.6832972348672,539.2069090681975,664.1755652061628,654.7756623859659,,551.2725757736433,586.2935780168715,549.9339988348542,,573.0840227793816
27.888446215139442,495.1588949755073,534.8130644096593,,,,,,,,469.09667370794057,478.7662499568531,,,,,,635.3188028550966,,,,565.6800507622097,
28.0,,,668.3160430370591,519.974650526922,454.84322592827453,602.6651835424924,671.6092535174383,719.6463521012552,613.1107663007717,,,615.7362736754476,599.799348687945,535.1912779440584,650.0536510799769,666.4198562549999,,530.5841419408482,583.1413379422366,572.4432787936619,,519.352003575349
28.38645418326693,499.64259789724235,560.4532868856965,,,,,,,,487.23316035615215,469.9200574108826,,,,,,633.377834503478,,,,558.8953574896451,
28.5,,,694.6126707449478,515.945725658987,459.3694791300157,549.4038217563352,659.5210931038123,700.1890869390759,633.163690839484,,,547.1563288034748,589.3208749417965,535.6711474031068,656.2879484815614,637.6794741751364,,541.1364624073443,608.6682879569422,577.3274188416195,,534.4667406542761
28.884462151394423,524.0311291127078,583.233725505098,,,,,,,,470.0045760772157,509.26595189395925,,,,,,604.3088316327228,,,,576.3408071594214,
29.0,,,694.1276791779534,492.48468246129255,462.3232688350523,590.5020585129743,710.2235838294546,723.2436791424866,658.5739648482377,,,618.7791843322044,602.8282670282795,524.8040985250119,660.7298937976265,654.1026248751591,,543.3650525281898,613.826735562146,576.841019134787,,496.1962812928974
29.382470119521912,480.24297103632205,594.9119529418639,,,,,,,,463.2012211374624,504.95106638569536,,,,,,628.0760607816941,,,,552.2489801033366,
29.5,,,684.5048622313315,512.1085010922985,443.80173763338706,551.9195259468761,693.6554934246124,686.4246421740802,625.4359832210491,,,617.8481861962325,589.7020389161794,547.55567399436,625.9554836478665,679.8548946387104,,512.5765812800696,604.3836136767536,526.5078702238308,,495.50993892332235
29.8804780876494,483.922718946003,554.1887969429016,,,,,,,,483.751632028683,479.5656807383744,,,,,,597.3165439919383,,,,561.5900617754052,
30.0,,,660.6838609810007,531.0259882747199,462.5426176126518,551.0497077695821,695.1382704091824,681.6559483266554,616.8156691322015,,,618.6472919853422,621.2473479249239,544.5078912023712,638.4076961866887,668.7984151820893,,541.40432761893,590.0703311621318,571.9211911114388,,486.2495365106003
30.378486055776893,501.2954620516123,566.3650186141667,,,,,,,,477.61850838292764,477.55803063465197,,,,,,612.9517165449092,,,,558.4473075283986,
30.5,,,669.8146465591133,492.5268935532425,470.16775104510447,538.3791152713889,691.611471849407,698.2372122557967,634.072710912918,,,612.8112679565296,578.384126013089,543.5582263054117,628.7622948523264,659.0284620475567,,501.75126551889105,581.6419323974112,591.973748451144,,478.9496516290182
30.87649402390438,487.97508192161325,585.9211923024053,,,,,,,,468.47913919646663,473.93998722481183,,,,,,625.7633040103194,,,,583.825271213573,
31.0,,,706.189799475936,509.52902755135534,469.8220892428043,601.0548808423025,677.52385422681,707.1503543506176,644.7078905746305,,,615.1209560371941,622.6097042129887,574.995233852315,670.7608298701989,693.6940453687466,,512.1559791011783,598.7346772244384,558.4517205035527,,489.7240764334964
31.374501992031874,482.0144923026806,586.2469491912001,,,,,,,,466.45767172676807,477.4330447855089,,,,,,604.3961185035377,,,,550.7816477001248,
31.5,,,695.7156749322934,518.974593132036,458.03839712737084,619.9829987309766,719.8099579911321,697.8056333747136,676.7569224598888,,,600.0724632155382,575.4556859914803,550.7975840691402,655.8800935902913,695.9694254117786,,523.0825735349036,591.1967028315275,563.8113705474041,,474.39896527928323
31.872509960159363,501.98907552821714,577.9822548232933,,,,,,,,470.0895350789141,475.76389368598933,,,,,,625.2372667109873,,,,554.3343467989398,
32.0,,,693.249183407054,493.6389505446943,463.1800518916735,568.096427181616,717.8959967185519,740.7746162467977,662.3828372909081,,,604.3562306592651,635.2247963826682,561.8258651537933,671.313306897858,687.9529066743621,,508.21003735058656,571.9916247267868,564.7968471159103,,496.7022309889587
