frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,T6-O2,A1-T3,C4-T4,T4-A2,FP1-F3,FP2-F4,F4-C4,C4-P4,F8-T4,T4-T6,T3-C3,CZ-C4,P4-O2,C3-CZ,F3-C3,C3-P3,P3-O1
1.466275659824047,0.07990191949077798,0.03240110980625998,0.13836797248220084,-0.14914005896982624,0.05028198558696591,-0.07138311115032164,-0.07597513272449366,-0.09423788383893945,-0.009255316781623406,0.1089179974129011,0.02703113566712165,0.19064740639183958,0.03675843667250321,0.04621994662745662,0.20533201015849964,0.14494032236698426,0.023814345100445868,-0.07113316844842638,-0.1509914726315957,0.1357639266002333,-0.03727606731078899,-0.12278619985504163
1.5884652981427174,0.06502273975621509,0.013879366285731805,0.10236986724780478,-0.1326882637848379,-0.03203568225547736,-0.10633272723265885,-0.016902148705851418,-0.08758490449642618,-0.01595876284009004,0.11099013314301802,-0.005620161239055486,0.21743622878719773,0.04884252009205379,-0.01947669650466333,0.1641891780697192,0.13018682981004412,0.04406871697233698,-0.0759775109035456,-0.16029095538436527,0.09579454280119996,-0.0672388437402775,-0.038820696176022705
1.710654936461388,0.09595913896888651,0.053726703730204425,0.16526339081107713,0.07053580605520265,-0.021134273048722434,-0.059920227133378585,-0.017630288667447227,-0.16453657109097425,0.0033951035622308773,0.10023519205525872,0.010196911864655118,0.17923884059507772,0.03210613230731393,0.10967120813355737,0.14038098232745402,0.07041539891207341,0.05733708394232241,-0.22662931003411751,-0.13824917169398243,0.04259107578514706,-0.012528759011801496,-0.023105823042309168
1.8328445747800588,0.030518786806182443,0.06314003213332743,0.23279237479640055,-0.03222546336614388,-0.033739527854677195,-0.02525141844663135,-0.08528135191802486,-0.2003126831566564,-0.0007136940249848542,0.06637178329154685,0.02954350573692267,0.17852584783749495,-0.03531959729375081,0.07328099859323502,0.1325942859355507,0.047262255813833344,0.10938102132970759,-0.030373743223574095,-0.1346493894439556,0.07652982721891045,-0.040805077604564935,-0.051539380663748954
1.9550342130987293,0.02306233805648331,-0.005500358680192746,0.1804766530133808,-0.07822728668474518,0.005839971538745543,-0.08238719000475737,-0.10889691556230968,-0.16138759468566308,-0.0400251620224248,0.0018633443845575766,-0.006529632253122144,0.21228931160832254,-0.0351814889124192,0.06326070053318096,0.1874085986935627,0.013683349114386107,0.13573555764489878,-0.1341895046221579,-0.12900113993032467,0.059005976209501744,-0.16106991139615556,-0.11044023153297032
2.0772238514173997,-0.007382450637306482,-0.06059143631958416,0.10508435350371996,0.005560146475142074,-0.02619828210554522,0.07738686211647856,-0.16064558552919514,-0.1935695973525646,-0.022025585003171467,0.05579573708085452,-0.05418973342639798,0.2492164904271811,-0.018926591788956983,0.1071958162710418,0.20655428130117287,0.018971385657050213,0.062009239911097976,-0.09886023437734587,-0.05499821512349865,0.07632521938079616,-0.06694663111985862,-0.18236827271760672
2.19941348973607,0.031698143989764,0.055800346082573386,0.13056509566624058,-0.09591179164497173,-0.060561876688297205,-0.04718578944281506,-0.21355181192851103,-0.23625516665956595,-0.01894045666638627,0.08876267767112656,-0.019608871924236708,0.2624580264648541,0.05685758029094552,0.1677545989385247,0.12376843195553672,0.16009356251069207,0.016773283840555406,-0.22424213402491586,-0.08273094005433963,0.12420904821693417,-0.016702293311030774,-0.25408636152010344
2.321603128054741,0.07098732738186518,0.02228473200702555,0.11202304440676308,-0.006249749015187652,-0.11133336872360365,-0.0698699360282817,-0.11212859594955447,-0.3408949123367251,0.0032431869307761774,0.11603043160364201,0.039233587038882904,0.24584440189124895,-0.06341626864305457,0.13166438031450822,0.16416463287543165,0.21327830893264796,-0.009569112680571586,-0.1830906375326832,-0.12706328338988496,0.10369879128993309,-0.05863053306983451,-0.20593406773272946
2.4437927663734116,0.04645226201533406,-0.0056350393214023515,0.16051289528297544,-0.014390599333671011,-0.04132009159193167,-0.11468076390662336,-0.1968119434158975,-0.24960165952540253,-0.002625672582730122,0.144322685304323,0.03482420699861762,0.18640438242985546,-0.09317800782805524,0.12787949826177705,0.17409646632945236,0.17322415675379021,-0.008582918983694489,-0.17596933988259356,-0.10486565633484908,0.11020944871567494,-0.08172928991851347,-0.23202634920156315
2.565982404692082,0.059846332342944765,-0.10836931735193188,0.17720343888602574,-0.03890683090305777,0.010763836344737711,-0.054863991228451404,-0.19359571066123976,-0.2263620518464315,0.06256379056113559,0.1685028321871719,0.08673408517607371,0.16957938417644608,-0.13701867845300045,0.20640600328928901,0.18348757079710254,0.17980292928896568,-0.041728104651166865,-0.09811400307192737,-0.05863791986228769,0.06302501194067023,-0.1279008007411406,-0.1719135057981662
2.688172043010753,0.10075368187674728,0.013907104080311034,0.25220748834720663,-0.14612636098368434,-0.000562632904963687,-0.011782519784698159,-0.09304486115533807,-0.23147872275231382,0.028416510343182134,0.17726029706118945,0.11031718822784821,0.140633791017134,-0.04086511157583702,0.09582316951112295,0.15058594653906668,0.1348529529725358,0.06857317024810664,-0.020339896589586407,-0.13368849097265684,0.07926941666840923,-0.05471682593690991,-0.16520333531474676
2.8103616813294234,0.050651299507968754,0.00848521099854824,0.20723086104343952,-0.052982093625431284,-0.02619703598711268,0.07137543411446141,-0.12178377274389927,-0.16034086165995287,0.01576532294286468,0.12461707017781999,0.07956702623604194,0.21572019824229166,0.014137785766153009,0.13870864693855908,0.18888456705550968,0.18758039337996987,0.16136331589482455,0.018386370458011347,-0.08234413282934822,0.03634374698972403,-0.04178327610127716,-0.11100502608385143
2.932551319648094,0.0034610518950699276,0.05464647465297599,0.21284003225715487,-0.1573531039739147,0.0045816724688845486,0.1133358188685504,-0.10600993420415254,-0.1820118078122477,0.05020449442688732,0.06552300032684673,0.08930461637438704,0.15096892164676703,-0.08594099821316353,0.13394452971275125,0.2632343778331881,0.19179304111388798,0.16947843902842677,-0.08337794378811826,-0.1498285241702698,0.06076180694341795,-0.03656773447626299,-0.19365440136348866
3.0547409579667644,-0.02114736441102178,0.08046476608742635,0.22557176319416558,-0.07437317488990373,0.03897629835339564,0.05039607960566212,-0.06078655279327894,-0.23367248495601614,-0.04089364613461427,0.11486100741560483,0.06738533132074546,0.2585893184385018,-0.08576060309242803,0.15924695131438613,0.20882396693377794,0.10379502451167129,0.07580278591746317,-0.11581989230133599,-0.05953330874795885,0.11628096300420569,-0.0650922201416748,-0.15253927126537412
3.176930596285435,-0.02059567260419663,0.14768111276375598,0.13924418027971197,-0.0859842333987519,-0.0038856304403082583,0.06584594523543251,-0.03467423372464519,-0.19227017106448932,0.019466634137016936,0.12455166231954802,0.05395032553380057,0.20328043772745427,-0.10054569078100963,0.07185345525359299,0.19169061350454797,0.11902576691233577,0.15936581552479,-0.09946047984757263,-0.08578279796823193,0.08484715240357998,-0.057960442886916236,-0.2245941765962828
3.2991202346041058,0.09172215282341797,0.15275184591406704,0.07528656491857787,-0.09958650444733493,-0.03945345659310349,-0.04403170267574325,-0.04797218758190923,-0.19306161389382548,-0.005293321105454944,0.11766580237288286,0.08088600578695111,0.20580447199836993,-0.14510228965344618,0.10941703915482558,0.17706853666131708,0.15493142536740304,0.13648562437408765,-0.07717838697275681,-0.06338209561808553,0.06737498166712849,-0.09908454259319456,-0.16662693651263627
3.421309872922776,0.04189349261076503,0.09171035471843957,0.1443542344792534,-0.08893709118418183,-0.07373929362943338,-0.05991778040630183,-0.12968701787021011,-0.18827412763119686,0.06868140935638628,0.09428636772561738,0.06704521859888998,0.1521120784214242,-0.05877071043533283,0.10981572947306441,0.2726530843072914,0.17979502324555405,0.11104327258965133,0.024206570987042368,-0.1391923276769874,0.052781795981459705,-0.07511264941889054,-0.17534082142171561
3.5434995112414467,-0.020210049732885156,0.0523138215462367,0.1483903093367869,0.04203439809444613,-0.06781510631167856,-0.010849930658713054,-0.018986637986622774,-0.22335529444876248,0.02903568742307881,0.07363666280102886,0.09058092079680923,0.12986080262917946,-0.12726309734941119,0.1601248892236537,0.2889772412573484,0.19959122402206037,0.04811615121263598,-0.07432166049677144,-0.14109215326903382,0.10921493204454524,-0.16844132953498286,-0.13728146477770992
3.6656891495601176,0.010559912971494032,0.08898722803712418,0.23394429794020263,0.089138614859187,-0.07534564665345464,-0.0497680259289679,-0.05211545661555818,-0.18794480123593085,0.09624594288236599,0.07449791880014976,0.055808785786093856,0.09800266529662888,-0.03827675359900964,0.1444836400253578,0.3261832624358878,0.16787107127920317,0.019744190474268557,0.03964114520041063,-0.11295844445369745,0.07292183042929205,-0.12067851478094793,-0.02825586806652492
3.787878787878788,-0.012792452227161447,0.01926319053888219,0.17184899676011062,-0.06326302891126707,-0.00742243914531564,-0.06320841227532505,-0.042312589687904724,-0.1474254465037257,0.049197623647225706,0.05469328527861077,-0.013902074571103594,0.19756977978728177,-0.0189782964453153,0.17523075769897797,0.22847828040365378,0.13397338748326415,0.002995063275934254,-0.020593124275188134,-0.11729091929102273,0.05878347984030509,-0.0940651372049656,-0.08691833905809884
3.9100684261974585,0.01876273561753312,0.019548898488748488,0.16470911656140333,-0.0719727347665633,0.012991497573883957,-0.09089904203492179,0.0024372942074437024,-0.1429085858940443,-0.010177564047495598,0.10192825589938426,-0.00941544008133993,0.16014530891135437,-0.0671190289363692,0.13084669416964054,0.21076533746994802,0.10180332005950374,0.025220746380139908,-0.09055906975357113,-0.1110860157130702,0.11387609423822324,-0.07304546388033414,0.0022974983965057113
4.032258064516129,0.07482227184706057,-0.0366994605604738,0.15210856315410948,-0.024849763454850987,-0.0028913951999321626,0.019331830062314734,-0.03495165179762545,-0.20605647997455678,0.016602964290843143,0.08188556529493644,0.03394335046609703,0.18544941235883608,-0.055346661609612664,0.13105580540751927,0.17283097677408601,-0.006568207708806901,0.07538975032696964,-0.14216203310928865,-0.15944002252248465,0.1332863551540989,0.016151061927103045,-0.021692930817133742
4.1544477028347995,0.039223846506719,-0.04060457917522715,0.21104916963285042,0.011394842414057279,-0.05528871054888794,0.05205125870012954,-0.042047521814771074,-0.2910759987100878,-0.07603297180002803,0.07369674914376416,0.0637192622506147,0.19008263062844558,-0.11762627483491932,0.12196398502083176,0.21104922443244464,0.13422909265175278,0.06473226208967908,-0.21019232208419966,-0.15801513962099498,0.11132124701664638,-0.11106432412436908,-0.1587332461212727
4.27663734115347,-0.006459902933817898,-0.09136906970734998,0.17897882681285615,0.011849889748248469,-0.03457461926073215,-0.044374592033685045,-0.04160384841421403,-0.25042340199782176,-0.0435940370479815,0.06691216663177267,0.04439385461328258,0.24222431244766307,0.013929645151459525,0.12737648201644589,0.20523871426847018,0.1456882326797779,0.04058896329714526,-0.12345710626331481,-0.017627489694477,0.08191415691837044,0.018614523566710863,-0.1524799936540463
4.39882697947214,-0.01189797403258902,-0.020447359159905143,0.09117204872452753,-0.043949694217686915,-0.04434413856942393,-0.06639386440907559,-0.07054076082518403,-0.1424667510653565,-0.016877080325875274,0.06230456960885171,0.08061284961868408,0.23334327227359092,-0.02034504756661815,0.14824862267930006,0.16964095917642774,0.04364930175641297,0.1674574917100574,-0.1169858027162361,-0.07921650080687435,0.0007557869990178435,-0.034045872580138276,-0.07293642658287756
4.521016617790812,0.056496516906700656,-0.021615880839123434,0.03989252137812712,-0.08353545641802879,-0.017673152052175085,-0.019656879681861937,0.02379504790675976,-0.11825488087766088,0.007059595131147832,0.04605933576807112,0.06331360688378498,0.21166066326577154,-0.05011661987057435,0.14990429607644687,0.17341410369656834,0.010678888171610456,0.07672032113068702,0.06302148197267567,0.0036080197915929505,0.042111086848309595,0.05848895285049216,-0.077985374759219
4.643206256109482,0.09835779421887426,0.01915164423168311,0.15332640786493765,-0.09228012404030554,0.004203543038490777,-0.09906582164840418,-0.04195176708282784,-0.14392093352267638,0.025323990653378,0.12108358228754097,0.023715226188702067,0.2653235102620432,0.029465297080208116,0.13185289789475924,0.22581108868400382,0.0790515980013134,0.10824089272296622,0.09183973911863015,-0.0474904105145919,0.13454395643947026,0.12228143250276158,-0.1082002001509552
4.765395894428153,0.10191901140354978,0.0573976398870541,0.11837736568954348,-0.06708879690162567,-0.022292464443222287,-0.014831509319072704,0.004884397622527695,-0.06941864919772839,-0.03815785398232199,0.10639703424561811,0.006997683784490537,0.1892267872144545,0.00754663269442689,0.09745113502183174,0.1564875090346217,0.10743123805419798,0.10649157558195778,-0.028271490185606353,-0.20765198827137163,0.06948329416710465,0.03250633437236497,-0.17622109218883247
4.887585532746823,-0.030778637044894145,0.036619258971142675,0.09226539102751231,-0.04736058506144149,-0.08384283272549282,0.028423350996937474,-0.13198673245625867,-0.018705468520872605,-0.019865035332410155,0.09099383431693844,0.015935139112784994,0.11707043773142868,0.07773892325413305,0.07550788720357783,0.1832200749758829,0.016092972403631178,0.055423905771476115,-0.04043704207980181,-0.14589699979546597,-0.02082551719426327,0.07503628620073498,-0.04987017637605672
5.009775171065494,-0.05024807241078515,-0.011640913836422543,0.16921710345179017,-0.029045362787107093,-0.14895177683749639,0.005895468036048843,-0.10473672057350157,-0.16425563732034934,-0.0002798984953604769,0.1710925653360974,0.07827408228379834,0.12524515207365863,-0.0329535399318558,0.08581476335106265,0.15520764169309334,0.14131245580234536,0.05670059705616059,0.015113542930046055,-0.2569518929772583,-0.03249099994593124,-0.0726476526155994,-0.23312154459373366
5.131964809384164,-0.050671406571321104,0.020042958606277497,0.20072103520772133,0.006905623341128362,-0.09753943736842384,0.10613074941073382,-0.10856516583787695,-0.12837775570088134,0.03283277699297584,0.15921747309543147,0.05046770926727045,0.12472807746297436,-0.10770476021268852,0.08514476277878173,0.18969582394577875,0.1271483303414397,0.03349155164374387,0.11698617098206192,-0.18477616915741343,0.031947609038708386,-0.028953180812790556,-0.05806145721723828
5.254154447702835,-0.029271368582579473,0.02634967707142979,0.13956557316721457,-0.07610338771838504,-0.07828694414232598,0.09330860063930427,-0.00973490490583397,-0.17959109049580443,0.08241595506670327,0.19143104141009876,0.021538911483609986,0.133597354342512,-0.024307591778176138,0.07582412321320688,0.2485307654971331,0.1465829378765411,0.05486873452397835,0.043166005988891754,-0.10128703251932059,0.07232458652254023,-0.07349917522355344,-0.19448430256845714
5.376344086021506,0.019613385653891608,-0.12188325458098075,0.05447942455760286,-0.02956209890136953,-0.02029798844771303,0.0016631576320633326,-0.04490223204213429,-0.14461832794200843,0.06881609690068276,0.07422681718069404,0.048931599008832004,0.07679594259928901,-0.08228836426479914,0.009787899761880993,0.1416969907217161,0.12739344946895045,-0.01807160643550488,0.04421462237282652,-0.12301883641209914,-0.03360441373735696,-0.09350923838175894,-0.054312007108292475
5.498533724340176,0.030630729520819258,0.023413489073638133,0.10354184836056614,-0.06535122604392023,-0.0025564074144635227,-0.0771245784946224,-0.07492771598311436,-0.09515981788123447,0.1068154596119717,0.03701288543269543,0.03614471504196708,0.04878293888513605,-0.04327890086065465,0.058309567431132865,0.09792904470468979,0.06355017144586438,0.008311358684804603,-0.0012035787705443554,-0.007321880012685862,0.034390622758805514,0.003963364048387724,-0.14275950514010385
5.620723362658847,0.013623205435547247,-0.04271311391175245,0.09682814842058113,0.005287520972534393,-0.013663739022949832,0.0002154843525165217,-0.002927501937959286,-0.1270705742135873,0.054079529052072126,0.06547503407242486,0.04604546645619176,0.030690582877658634,-0.055883316519709375,0.0735539235186837,0.13815215957389929,0.17063583898504767,-0.10953451716276073,-0.006773212841205409,-0.040230961318427044,0.006349054596706426,-0.16177087416235933,-0.09432735448390109
5.742913000977517,-0.03609846795492796,-0.019224008044827004,0.15975446422627193,-0.01667000883691857,-0.1214206746013395,-0.002417315573664557,0.030526715904797806,-0.06473715160651251,-0.00839142060479625,0.06317830357740901,-0.026883112881253616,0.15590084955853659,-0.09124319287146933,0.11322834423077018,0.11245814091521775,0.18407607439704543,-0.03709925096535515,-0.027498549693871163,-0.05807749749944151,0.08230329774857094,-0.030601457003756667,-0.1658279066920383
5.865102639296188,-0.0365776542680107,-0.04451611308753512,0.15316622957945583,0.034010239932614206,-0.0929963978962078,0.0055806407466496245,0.03695207718854867,-0.07313457385381168,-0.0751367208225124,0.09681050407722905,-0.03851735036368774,0.1558768841757285,0.012236590966513385,0.08617460252383792,0.18480893057373154,0.13873462387291344,-0.07647346723435172,-0.008566161042532496,-0.14417425455129043,0.03348429886481144,-0.03130958838905884,-0.0884506283300859
5.987292277614858,0.06683835014598735,0.05802777670009444,0.07379116812148687,0.007401905252651638,-0.07269187811110074,0.02014634272271482,0.07334774325382445,-0.012779504098585366,0.010765660452782108,0.12176673144229659,-0.04170212946832659,0.15936504955860817,-0.02771991861125007,0.08970553662415555,0.132388570793089,0.10407871617610744,0.00012144118484340042,0.009481511221702627,-0.3004928774847104,0.06449480222493707,-0.03477977666462651,-0.08796948129827728
6.109481915933529,0.06614390342340853,0.019799954269814665,0.1166135268263352,0.04758153201263387,0.020527819311359247,0.03734591566618608,0.09571494229502016,-0.007720059351026572,-0.05453089863755027,0.058423484149830514,-0.07017827126367712,0.1781114956440565,-0.08814689453266009,-0.033980194363364344,0.16512504855156843,0.10624938499944618,-0.013970297753926348,0.05197486134550283,-0.13778776512809088,0.08917609528944052,-0.01697562301981604,-0.06018027105813358
6.231671554252199,0.04506499356302271,-0.014100073851959893,0.07037932957240287,0.021852750294557972,0.051322143933561534,-0.010228328427075366,0.07196629794151077,-0.02626135335938764,0.038607861440057456,0.07865309493762164,-0.018192621091031227,0.17045756637561538,-0.12003604891525098,0.04647857085401303,0.10096901731785474,0.10408708067655224,0.1567467860040739,-0.11177404328293788,-0.1527422940598216,0.0427175288478177,0.0315645990610329,-0.10917455221808513
6.35386119257087,0.08503111588781782,0.023957653639793873,0.03037321358179908,-0.02906275027656416,-0.06742270803744264,-0.04789223408800672,0.034918127894588855,-0.02382321608609825,0.07831338672933717,0.1421445656995489,-0.00688783605080425,0.16250700032712287,-0.08202880923036605,0.04557375964141149,0.10295047579637137,0.0994803627553534,0.08892703059384705,0.045215457588110075,-0.08996590139313312,0.047806089726368906,-0.06691674094808642,-0.09734802429499793
6.476050830889541,0.05506476960594814,-0.0751024683481522,0.024777924897159267,-0.07880451525192525,0.05082088688451724,-0.097924552826195,-0.04131416861013306,-0.122729457562397,0.07437959275946632,0.03323059411899919,-0.0030079220364532234,0.1539554270198961,0.020276601158767442,0.034799869975534185,0.08191829152272631,0.07635595341992966,-0.018910548086690168,-0.051992034608257624,-0.14668362480986857,0.07140270666949117,-0.04129792477776089,-0.15286101750079895
6.5982404692082115,0.02866881792861061,-0.04138370906302479,0.03598427933713283,0.004737041369137955,-0.020949993712946632,-0.14137578624142766,-0.07699772204522365,-0.11544104328660146,0.09718161578325647,-0.032115846350004765,0.004338542370367358,0.23968836798067325,0.07599940964143792,0.08712218147905271,0.043820241297361964,0.08372681342873944,0.03416151448299923,-0.08070900592633627,0.014311174829109702,0.08852059983072227,0.050934073133281056,-0.0435150856671694
6.720430107526882,0.05849955285280127,0.010195229406415662,0.1745754656583052,-0.017173818908436115,0.0646822520850436,-0.04513017100199022,0.002146149874530472,-0.08990092451980537,0.015022162505117275,0.06244941145213517,0.05222993568405808,0.1600098708456941,0.0412959412462625,0.08864898866596109,0.12649031400829922,0.05534299738833597,-0.02166282421362287,-0.05300028421768024,-0.08768136693877264,0.12230187702211584,-0.0024597162638426654,-0.04393254334292791
6.842619745845552,0.05875467078205529,-0.030973378718367705,0.11368208395459449,0.057687927248312815,0.014907186561743382,0.019676288345293346,-0.02700528045291311,-0.11640425453493321,0.04503710624061725,0.11260880852169053,0.015319234721800383,0.3033443888971813,-0.003861539135764296,-0.044216590172102416,0.16514229266819946,-0.0030853836886646437,0.05946939493840261,-0.09822012784574832,-0.10500190152240395,0.0817528882588538,0.01862195256455623,-0.06380853037983251
6.964809384164223,0.09940323938560876,0.007022642289403933,0.13092570260794095,-0.014202122240846342,0.014835896980931932,0.05353448657088013,-0.00974705360548994,-0.11906385984194098,0.018857657998245708,0.07069966904084266,0.07099220756815733,0.2339848309479062,0.026851689787625976,0.013289366647547974,0.1835903971150861,-0.0709929621135567,0.04187056940238301,-0.04144573680686002,-0.12994351397309653,0.20129076119538214,0.07892883745557966,-0.05400086334911295
7.086999022482893,0.04055063977065277,-0.030554361939557812,-0.003182563271813357,-0.1164255902618718,-0.01382968290702592,0.01486913062992875,0.01791537689669988,-0.12814326799030418,0.04512384739008246,0.021355058325725127,0.053706617069444205,0.21436461029429998,0.002942018661305222,-0.004715059120751835,0.07458297791983416,-0.052648407120248646,0.16837958564943883,-0.002248962162998052,-0.008372194175469272,0.13202956549588904,-0.11051617723881092,-0.015307788663714923
7.209188660801564,0.03477172634050321,0.052220297082882366,0.022340469929578846,-0.07556834073899477,-0.0085070226629534,0.0002924239997650613,0.08034503095670652,-0.12333366827521257,-0.01730596273565987,0.1438803011545817,-0.011129643885233754,0.10297390100421461,-0.027362664354195005,0.07606785152185654,0.06540166614281295,-0.05736845561771908,0.11450606854768626,-0.06488232869164269,-0.021849097918896394,0.10286818289762895,-0.1039172259983915,-0.08689018756600547
7.331378299120235,0.04109694964833097,-0.02578695617404528,0.10884671578921228,-0.03984298780668244,-0.0010971484970217545,-0.03258272244122119,0.01212547101511532,-0.10325036661296169,0.051532843130115184,0.10864889127209008,-0.10923554866727893,0.11041453502833402,-0.062109604557626874,0.13761824201627237,0.14063270411976633,0.012497274405664385,0.10228356170663248,-0.1566329215629214,-0.030196938738668126,0.06974523259551764,-0.12474197865141883,-0.08931684701939391
7.453567937438906,-0.02585335562948395,-0.04888205294088027,0.15514792146521758,0.06897142143801963,0.050278684285076,-0.05796020492170009,-0.056065965524635046,-0.09586867354443017,0.07903975775048382,-0.04417910593742267,-0.1198213445643927,0.15303450495803836,0.03253721482784411,0.06565476004918745,0.13171306256707976,0.07604812157380282,-0.010391903376516689,-0.16404908659913808,-0.0021535995550879842,0.054049194095180296,-0.1091982820765534,-0.015247911962872908
7.575757575757576,0.05490842181562615,0.07900155562310276,-0.010098335327588689,0.09829547414429009,0.035451354534401236,0.009404601933540464,0.020489021372329587,-0.09196969676180601,0.02253713529073224,0.007853449989460897,-0.00780379113776819,0.17441429698357525,0.08686020799250338,0.09947863269709337,0.09394048818626449,0.08855019408746403,0.07800569297910975,-0.09645156489588659,-0.05165750426001853,0.10162637879648077,-0.016906247299183143,-0.04296841805735416
