frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,T4-A2,FP1-F3,F3-C3,P3-O1,FP2-F4,F4-C4,P4-O2,C3-CZ,CZ-C4,C4-T4,C3-P3,C4-P4
10.95617529880478,,-28.731351721945707,-28.00519679551586,-28.478405600491183,,,-29.196409253069334,-26.83688396476242,-28.015547446407627,-26.178119889472892,-28.363414598625212,-28.40999897629812,-30.458658414608305,-28.391168328585042,,,-25.78402889392225,-27.542091761971133,-27.945014221016518,-28.495895807177227,-28.03640685993301,-28.403211866495834
11.0,-28.738229764968622,,,,-28.757244826181264,-27.470071626515114,,,,,,,,,-28.301362360201647,-28.483630058939045,,,,,,
11.45418326693227,,-28.097021495458833,-27.796894009951966,-28.770649884574276,,,-28.141860861974013,-27.8368171874862,-29.550855742639936,-26.91802030480632,-28.33429386439244,-29.222665297330426,-30.136859473917024,-28.308999778375252,,,-28.28567282492173,-26.16979597722301,-28.101501396702897,-28.49250224078908,-27.282063312020636,-27.375450701600933
11.5,-29.158296111199473,,,,-28.986829018657293,-27.53222024305372,,,,,,,,,-28.380254694220373,-27.703989480309453,,,,,,
11.952191235059761,,-28.89132473459744,-27.11604426336177,-28.097496513883662,,,-29.861964321947415,-27.20453697664946,-28.5344183393179,-26.249916152565394,-27.88214906023578,-28.70291477429956,-31.249661049172648,-28.01345468291202,,,-26.49572305586589,-26.236212216179396,-27.932099713025806,-27.84847909044762,-29.096927865342586,-28.199614733491668
12.0,-29.071325819001444,,,,-29.098115185231702,-27.93649552256481,,,,,,,,,-28.514236774267758,-29.542634959735093,,,,,,
12.450199203187251,,-29.24933313420901,-27.99598925702978,-29.136493535517587,,,-28.372405170298368,-28.16144791369659,-28.62841661327405,-27.51730629233698,-27.61786947310891,-29.182179939030725,-31.853137982770917,-28.549774443108706,,,-27.106204607268804,-26.97098316968703,-28.04898656398982,-29.176482328309806,-28.71123285452426,-28.911165677896744
12.5,-29.360594891414323,,,,-30.065478838689344,-28.04608965737448,,,,,,,,,-29.252474167487925,-29.282769494431598,,,,,,
12.948207171314742,,-28.62617494912275,-27.488596452677683,-28.2868713798645,,,-29.701268274489625,-28.437950361918233,-28.632902994725686,-26.50949935792484,-28.162940534606225,-29.978365942205915,-31.208943704604508,-29.845631171419672,,,-27.135874990346647,-25.926974229705415,-29.002548341177643,-29.33018752691148,-27.836931391757084,-28.33536294547892
13.0,-30.28695869979982,,,,-30.224033956123392,-28.126057873217395,,,,,,,,,-29.31061972364459,-29.225051799191622,,,,,,
13.44621513944223,,-29.688833126541216,-27.859438334511086,-29.417632130425186,,,-29.92218326598283,-27.521542626250778,-28.96990848781438,-26.939053702054988,-28.9581274937641,-29.741290044372526,-32.38187904620858,-28.42835743411774,,,-27.078075215523263,-26.62737764871339,-28.481787809331454,-28.58139165385012,-28.840193700103445,-28.46603367609166
13.5,-30.073781272331487,,,,-30.424730898055106,-29.299668217496443,,,,,,,,,-29.379894505212444,-30.007020136506572,,,,,,
13.944223107569721,,-30.205924734597424,-28.085431638857333,-29.419832700388284,,,-28.596488554817064,-28.274634652438543,-29.1464707383019,-27.453350354747915,-28.289116914768446,-30.058141656739846,-32.53094580386788,-29.426524657594182,,,-27.116651492603463,-28.24938766479484,-28.71046426472766,-27.662014924868824,-28.116773666446967,-28.713379645062883
14.0,-30.40440516906186,,,,-30.821456806267946,-28.10154988576723,,,,,,,,,-29.875691576006183,-29.69097265154161,,,,,,
14.442231075697212,,-29.618548911353564,-28.512313848672168,-29.040588886137606,,,-29.89258102302983,-28.33837976653918,-29.398786729026554,-27.39619682427247,-29.281006083649633,-30.414381910616015,-32.575895491074554,-29.55329876506987,,,-27.582195264643023,-27.019290739108083,-29.401985064586317,-28.430949583888303,-28.637279579614844,-28.282848749162728
14.5,-30.630932289974087,,,,-31.01896473988495,-29.63345208931308,,,,,,,,,-30.16939753109264,-29.888923921509758,,,,,,
14.9402390438247,,-30.712807733387066,-28.216646367129915,-29.878188595145875,,,-30.350793254942225,-29.67314997306328,-29.883522077911795,-27.652025279899284,-28.529631950754553,-30.597002488547616,-32.72049088472665,-29.553317521646623,,,-28.61854050771048,-27.765662276534297,-28.629500571698856,-28.884801558639683,-29.326354129550115,-28.97010391609523
15.0,-30.84349145849016,,,,-31.300039166064355,-29.144758499466555,,,,,,,,,-30.211429922962022,-29.313417880545646,,,,,,
15.43824701195219,,-30.548706095387818,-28.093119949227674,-29.21489171493696,,,-31.18584011679978,-27.759506120762474,-30.02258517987882,-26.808624908649954,-28.850568691390027,-30.93287462418184,-33.37746791790545,-28.871052987303663,,,-27.970081486605977,-28.106318137826193,-29.307374815440937,-28.76785162342113,-28.894145686007572,-29.64458380761077
15.5,-31.40550056473425,,,,-31.530571481455997,-29.519744525238693,,,,,,,,,-30.403303147881736,-29.81545185360039,,,,,,
15.936254980079681,,-30.310950234691244,-28.412409568062515,-30.41347929220088,,,-29.922573986314795,-28.942614933747546,-30.23037834308619,-27.260295060237162,-29.90469054459074,-31.208656501457124,-33.08651076601384,-29.354320730130773,,,-28.679934798670146,-27.72753189673691,-29.140432360324446,-28.955291824071104,-28.424963768726876,-29.864077704789334
16.0,-31.98800350582331,,,,-31.648458796962256,-29.075484913657608,,,,,,,,,-30.98950137630316,-30.064850654431922,,,,,,
16.43426294820717,,-30.663329036161823,-28.835423458317422,-29.83891866215041,,,-29.811761348146334,-30.05454633631661,-29.716865173317654,-27.363114080195263,-28.490230320144736,-31.079874574201696,-32.57247741072867,-29.398833360632825,,,-29.259165031653637,-27.141006817315496,-28.796468226574053,-28.337323996730294,-29.301143951899274,-29.362453072605657
16.5,-31.890458884177487,,,,-32.34242627272753,-29.06841949834703,,,,,,,,,-31.08242447139671,-29.938154460739177,,,,,,
16.932270916334662,,-31.17303271189255,-28.068755894545834,-30.178494529109894,,,-29.67331895634145,-29.326662170943077,-29.644847225391917,-28.142041563012903,-29.637559576152725,-31.509913760679424,-33.22329562883751,-30.927759199095856,,,-28.937391910049573,-27.965073531938483,-29.242657253502983,-29.385508370577163,-29.222564974427677,-29.488249776357716
17.0,-32.29101099454794,,,,-32.334001408341045,-28.983277205237176,,,,,,,,,-31.159357310528502,-29.71287327198903,,,,,,
17.43027888446215,,-30.6799067045814,-27.786166690989248,-30.330394911687105,,,-30.81325495831397,-27.89364954684746,-30.239758566558304,-27.797856398567948,-28.91647881805915,-31.87560127868877,-33.27943766790683,-30.651046574503813,,,-27.452102059688162,-28.02587080514559,-28.94328070763004,-29.307989527145132,-29.605591413561054,-29.010888697682798
17.5,-32.60427557720794,,,,-32.759368977995784,-30.17921389855748,,,,,,,,,-31.538217666864607,-30.918147947684307,,,,,,
17.928286852589643,,-31.150033619328944,-28.154957700853473,-30.798805758704418,,,-29.93788429946264,-28.164031795784975,-29.11807167193776,-27.779590988411446,-28.431945586341925,-31.42712266574873,-34.23301824211752,-30.383246887166287,,,-28.62986848065495,-27.81409628618677,-29.69449386602551,-28.20820152858007,-29.515362703999052,-29.314162658598242
18.0,-32.6511033951177,,,,-32.708498179471235,-29.601293256559728,,,,,,,,,-31.462678273597376,-30.71873568719596,,,,,,
18.426294820717132,,-30.83646804135563,-27.59051000487346,-29.653781798976343,,,-31.188328338414934,-29.212978048818307,-29.325897125395716,-27.083297682874026,-28.08318224663904,-32.013073596990395,-33.63638829344865,-30.90944894953339,,,-28.3299591728972,-27.802833716965964,-29.262623325830532,-29.49167869750264,-28.428221141030523,-29.918122777561475
18.5,-32.507234847377255,,,,-33.121691136037995,-29.434582698310148,,,,,,,,,-32.298720416100956,-31.051392603237886,,,,,,
18.92430278884462,,-30.866294252803975,-27.58750391548453,-30.739306429758635,,,-30.752351097494696,-29.54752724753729,-30.285904382456405,-28.343893285810886,-29.74154630673404,-31.90768074570404,-34.09130465432098,-30.75616925135871,,,-28.885555580815893,-28.30394430991912,-28.621274967309677,-30.1149057956075,-30.453046828240623,-29.68076954418134
19.0,-33.265634264238656,,,,-32.93787316325319,-29.879899082595927,,,,,,,,,-32.20106251277449,-31.38586800744025,,,,,,
19.422310756972113,,-31.808907357497862,-29.119453923575676,-30.07836427265948,,,-31.019702788080988,-30.043069989173976,-30.453323742184278,-27.721145513685965,-29.258251724919717,-32.653304351426094,-33.82331528520653,-30.844369555996366,,,-29.015331967830765,-28.365506408065787,-29.334769387453395,-29.452088651809326,-29.817027061040363,-29.826430834311736
19.5,-33.28635668148419,,,,-33.29214619300122,-29.40279694500353,,,,,,,,,-32.151882457814445,-31.02104606681589,,,,,,
19.9203187250996,,-30.92247604172114,-28.866409240180616,-30.651136037183,,,-31.11380999415053,-29.16034026711565,-30.089447534447746,-28.371540738105534,-28.815737501420767,-32.19774065758551,-33.66293919748737,-29.957540740447552,,,-27.75534312923855,-27.524167355670354,-28.872193060786934,-30.490962431232536,-29.05755558174234,-30.04764076010783
20.0,-33.0412520758974,,,,-33.533083075779125,-30.03115371777018,,,,,,,,,-32.06139730111489,-31.44355337211327,,,,,,
20.41832669322709,,-30.559093638056723,-29.087808229024386,-28.943029419841675,,,-30.640111475130666,-29.36499365573331,-30.50457568265055,-27.323918465571104,-29.438615463589723,-32.26312399478618,-33.95157661634021,-30.386428714920264,,,-28.848300132308797,-28.008336524477283,-29.271271547056465,-29.629767876304424,-29.894485086783256,-29.88624476840176
20.5,-32.823119173574284,,,,-33.48510896899909,-29.903569119726416,,,,,,,,,-32.09227240627894,-31.493835899690396,,,,,,
20.916334661354583,,-31.431455851575816,-28.635510054755013,-30.503084761102354,,,-30.57067119742117,-29.37169885881321,-29.5561641196949,-29.142614760180106,-29.141015519031345,-32.807033596253376,-34.44775627963199,-30.52832916694441,,,-28.371313921324315,-28.558289692975155,-28.77861092021198,-28.370310485033766,-29.76564384226275,-29.21465092879868
21.0,-33.876950802112496,,,,-33.82447212750393,-29.529645489763375,,,,,,,,,-32.23129576773208,-31.684804936390435,,,,,,
21.41434262948207,,-30.767855055474417,-27.99055481964307,-30.893734638578717,,,-31.151226719643258,-29.904935968955126,-29.6914465297433,-27.49033198318317,-29.04923196541097,-32.79247196633007,-34.12434883832513,-30.961222693636465,,,-29.249195409643956,-29.125435510307536,-28.83976793493765,-28.995468985871945,-30.611316111827854,-28.84829736513168
21.5,-33.46330282756885,,,,-33.654281795869345,-29.494107208332505,,,,,,,,,-32.52594341549232,-31.814394924203853,,,,,,
21.91235059760956,,-30.85846512184542,-28.23860727272606,-30.75619625042528,,,-30.829918405011387,-30.401587294150413,-28.505755621794165,-28.86448137093493,-29.4392646349612,-32.47442514249632,-33.29820570483249,-30.750505368673416,,,-28.921336309248716,-27.983288378059747,-29.772345468673613,-29.043857266856115,-30.35184515693925,-30.314216426781382
22.0,-33.460639788727434,,,,-33.609540207906434,-29.805404500403583,,,,,,,,,-32.338091979013555,-30.96413453400774,,,,,,
22.410358565737052,,-31.061459897631938,-27.899789569237146,-30.54764901327344,,,-29.852639223922615,-29.20348355466214,-29.053947784566247,-27.903991688461467,-29.628822878696127,-33.07501514391384,-34.77158370335501,-31.086869551364074,,,-28.651390536952825,-27.99421946797698,-29.719014660940168,-29.493128582256205,-29.645524163425456,-29.954629871047924
22.5,-34.15218972581326,,,,-34.12682414714754,-30.1238283330792,,,,,,,,,-32.79712358886963,-31.251662887122702,,,,,,
22.90836653386454,,-31.99909627918188,-28.615092028826297,-32.071291016050466,,,-30.940496336949558,-29.915675658773402,-29.830485089786,-29.145701546216795,-29.187685896979236,-32.96393652867333,-33.94463856798042,-31.252297617696886,,,-29.124146059723206,-28.846492370596245,-29.763859473765514,-29.109574466427773,-29.506693997930462,-30.486721092505388
23.0,-33.81356515952908,,,,-33.976492068635395,-30.07792964196929,,,,,,,,,-32.58266831042243,-31.097348991515336,,,,,,
23.406374501992033,,-31.45956340652531,-28.530618202236056,-31.400122666216436,,,-31.48261396679907,-30.616743764098437,-30.296356568243,-28.6878243384,-29.833577538312138,-33.40611096466775,-33.98941384801365,-31.59340364748616,,,-30.397695239451593,-28.90879613952363,-29.085267280494225,-29.715413570073036,-31.226769457083947,-30.191341114281347
23.5,-34.27616316864471,,,,-33.74414079971966,-29.993505127830495,,,,,,,,,-32.95670470961824,-31.073101475039863,,,,,,
23.904382470119522,,-32.10633870472078,-29.34325107214335,-31.60906190988098,,,-30.77818219573209,-30.83074198690205,-30.421800579469437,-28.458118607880273,-28.957788642304152,-33.36163356994124,-34.871636059693415,-30.963044187021747,,,-30.66852435188855,-27.856269602131484,-29.532392721372197,-28.36836910072803,-29.69925836541099,-29.50634779470851
24.0,-34.19522427363902,,,,-34.7411887742915,-29.771549646278572,,,,,,,,,-33.80090324397723,-31.39043120199537,,,,,,
24.40239043824701,,-30.96106431124509,-28.716085277387098,-31.34880595065566,,,-30.459538956710883,-30.233443742949294,-29.562952183043464,-27.72620170047274,-28.838367059110748,-33.24129013431857,-34.01606890046438,-31.800702842741774,,,-30.545899335384167,-28.62328626396017,-29.231223948325496,-28.41715529593569,-29.50322999300504,-28.982104123396983
24.5,-34.33092060571916,,,,-34.46616437384204,-29.928197834685825,,,,,,,,,-32.71144208062949,-31.508456771336913,,,,,,
24.900398406374503,,-31.557154418323254,-28.34608395385277,-31.508263837562716,,,-31.81965288565749,-29.64764067640481,-29.874729512187916,-28.310841440203834,-29.65160383810903,-33.512819519088296,-34.05254429829146,-31.05647309609756,,,-30.313328602758272,-28.74091043674106,-29.513355133259488,-28.914128497156927,-30.024200007354438,-29.351979952601425
25.0,-34.54269898556154,,,,-34.768980083108296,-30.93849606862932,,,,,,,,,-33.21684670186654,-31.797917228332853,,,,,,
25.39840637450199,,-30.985603408489855,-29.556948791814857,-31.183365940718062,,,-31.692038984960284,-31.20575484887765,-31.76349152255924,-28.215853074455342,-30.060266506051562,-33.424528465850045,-34.56389143614522,-30.973370490360647,,,-30.596785295359613,-28.306961373962412,-30.240786276040904,-29.207022676650737,-30.665372662517232,-31.322809248958613
25.5,-34.25783759084432,,,,-34.6549958695422,-30.764150726684477,,,,,,,,,-33.34016521128242,-31.679707581673878,,,,,,
25.896414342629484,,-31.574819840875307,-28.74249212413673,-32.891670073277396,,,-31.954772766289377,-31.580150038783643,-31.479305029806298,-28.811714938224256,-29.606753508900976,-33.279399445016814,-34.15677225940006,-31.82157235355719,,,-30.01280498361622,-28.957833943985836,-29.936027969401273,-30.045012976350396,-30.676635822480094,-30.05857131664622
26.0,-34.898596085849924,,,,-35.203161058064964,-30.074699650536257,,,,,,,,,-33.40382634877731,-31.273943557095887,,,,,,
26.394422310756973,,-31.709412728636302,-29.778174902635715,-31.621599102907336,,,-31.58826496131015,-31.12336851130221,-30.26965610750084,-28.601123838634283,-28.892561675477406,-34.015371365746304,-34.632349564201455,-31.72772385996039,,,-30.949705937101236,-29.022214844997844,-29.20126486929899,-29.522334016891882,-30.871148987328016,-29.899735019469176
26.5,-34.99093629057326,,,,-34.98740826861601,-30.614638571199222,,,,,,,,,-33.605267527013034,-32.37509151611456,,,,,,
26.89243027888446,,-31.85444176861495,-28.955183050246003,-32.02434990190848,,,-31.485870309141983,-32.23830990377495,-29.481291873917144,-28.38418427118782,-29.080387768015914,-33.55239141969363,-35.04051887653217,-30.715059665042755,,,-31.108815452759334,-27.041448653938183,-29.519314254373644,-29.29814458726404,-30.506212969391555,-30.837945170602218
27.0,-34.91739032411928,,,,-34.73512458228693,-30.72256156863581,,,,,,,,,-33.182365026845936,-31.5639940469728,,,,,,
27.390438247011954,,-32.57013662770408,-28.888290871909206,-31.8515520814844,,,-31.573989405167488,-31.032982489875486,-29.58489139693418,-28.032987315525364,-28.485642815492152,-33.34400879392654,-35.179949340528644,-32.64221190663322,,,-29.258842276299465,-27.22833867441472,-29.060421294606428,-28.97943543862691,-30.238211046460254,-29.626998057011757
27.5,-34.9838992420454,,,,-35.22142293216021,-30.042961148717527,,,,,,,,,-33.493220079751104,-32.745213496076914,,,,,,
27.888446215139442,,-32.051939764964644,-28.89314132486273,-31.963712205225804,,,-32.5747525897886,-31.17526790039553,-30.3075415322599,-28.220128340327182,-29.388676780007682,-33.900484704506006,-34.92096960573733,-32.01270591361597,,,-31.701225914641547,-28.669011042968357,-29.498783693456428,-29.2895982255298,-31.311008158376353,-30.357979707503777
28.0,-34.69639020141445,,,,-35.21418941682983,-30.669148427467963,,,,,,,,,-33.450798062904376,-32.23918650261847,,,,,,
28.38645418326693,,-31.698593232516284,-29.666311023442372,-31.362202964670363,,,-31.22018959778963,-30.947818252110213,-30.5230474328015,-28.381332710967087,-29.14684777719827,-33.87155878077724,-35.15101231817529,-32.131411121414395,,,-30.598101745117145,-28.28884245828462,-29.906227705539774,-29.127827004577263,-31.192896026782545,-30.338524715941908
28.5,-35.06270162241844,,,,-34.93266436401347,-30.442637874608074,,,,,,,,,-33.529573791232046,-32.13527466742972,,,,,,
28.884462151394423,,-32.54997921925462,-29.73728620026496,-31.71462996676701,,,-31.77342409129632,-31.299344218831767,-30.230908949920046,-28.854214211638077,-29.318939235321178,-33.97327061493848,-35.488352660374645,-32.423402776813816,,,-31.46437773084816,-29.31633284634809,-29.862371744299136,-29.8015796829895,-30.725395138802938,-29.626176087392704
29.0,-35.44241370427424,,,,-35.421123577019905,-29.811922344308186,,,,,,,,,-33.49082221307701,-31.163679297190857,,,,,,
