frequency_hz,FP1-F7,F7-T3,FP2-F8,FP1-F3,F3-C3,FP2-F4,F4-C4,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,C3-P3,P3-O1,C4-P4,P4-O2
9.745762711864407,,,1210.7830157799383,,,,,,,,,,,,,,,,,,,
9.858044164037855,,862.7971451071714,,,776.5363436035236,,1112.4478596100562,730.1058200606291,858.2276164348965,732.7497604785666,1972.8798020676145,1629.4946531895205,1713.494250704993,1140.846384053169,1002.011490094387,1992.1722519691132,1190.3008913250937,1285.6802348413185,750.8864946560831,980.557272039754,601.1083303775109,787.6410808264126
9.98263888888889,1159.951777635764,,,,,,,,,,,,,,,,,,,,,
10.052447552447553,,,,995.3356522283552,,1126.0614143222606,,,,,,,,,,,,,,,,
10.169491525423728,,,1090.253599697313,,,,,,,,,,,,,,,,,,,
10.25236593059937,,977.0002877159985,,,753.2992622246315,,939.9755082075995,904.6323021414083,1094.5554665428162,1065.2701620775322,2180.130540685248,2157.670284265254,910.3446443263064,891.3986849741184,785.1338147592614,1155.5458489434352,1129.5140668216466,957.6927391547329,784.8427262656147,964.6898455464172,697.4156473869455,844.5331933306472
10.416666666666668,970.6069219792502,,,,,,,,,,,,,,,,,,,,,
10.48951048951049,,,,1139.0202896192272,,1138.0714750107459,,,,,,,,,,,,,,,,
10.59322033898305,,,1237.7227144941244,,,,,,,,,,,,,,,,,,,
10.646687697160884,,1262.9325321776291,,,633.1714655735184,,865.4291901079049,743.8348421564618,1183.2106742179424,1061.1852263564476,1862.1057901979684,2580.60112522753,1364.77598854678,1599.010222977789,537.6148466574856,1726.7928033550015,866.8007910769509,849.4270369749098,781.7395889740701,1539.8037678619373,1302.638386303874,1214.6506331817736
10.850694444444445,1031.3764249721416,,,,,,,,,,,,,,,,,,,,,
10.926573426573427,,,,1086.1199628576044,,1191.5831643134254,,,,,,,,,,,,,,,,
11.016949152542372,,,955.1281271773533,,,,,,,,,,,,,,,,,,,
11.041009463722396,,999.6761271702513,,,721.9752631628455,,849.1734658727132,1135.3666684314867,830.0722935593201,1049.7006009854306,2252.803442967932,2521.9746442153714,1524.2298091503844,1232.8949224539044,1217.5518630374345,2502.4396639835263,1322.4140998569703,1407.9383633530983,589.802509516744,877.99042087882,1402.6926040675248,1096.0442182015227
11.284722222222223,1023.7845201733257,,,,,,,,,,,,,,,,,,,,,
11.363636363636363,,,,880.4688823403718,,1007.7456697088792,,,,,,,,,,,,,,,,
11.43533123028391,,890.7097332076077,,,615.023821851573,,905.677226370283,526.2741051815249,737.4691276056594,949.375881913076,1780.84011477499,971.8608491239452,1012.7600903332368,1154.3086041985016,772.0019254083936,1698.6370580030655,1178.5505094485509,1210.4982422364828,597.591879589511,1005.4802745954288,1082.3079620616656,721.9981728527221
11.440677966101694,,,962.6375941371749,,,,,,,,,,,,,,,,,,,
11.71875,883.5578107749665,,,,,,,,,,,,,,,,,,,,,
11.800699300699302,,,,869.7145361106607,,845.1776679903693,,,,,,,,,,,,,,,,
11.829652996845425,,1063.9428506737206,,,494.62103385631633,,878.6273689447224,615.5691281256004,921.1980689603148,869.0224699400047,2420.2679926589267,1905.1439640006995,1450.5782513520244,1332.4638365905842,695.7121744111712,2483.4780162059196,1348.753326354709,1276.482759588307,524.2052103973917,1008.3073054328706,1799.8060647090556,627.2024172717797
11.864406779661017,,,914.7172525251464,,,,,,,,,,,,,,,,,,,
12.152777777777779,822.7423521326888,,,,,,,,,,,,,,,,,,,,,
12.22397476340694,,1238.8252684260067,,,497.62243437085516,,684.669901884499,638.5300156900734,797.3976313938435,1161.1094939329548,1898.7471195153548,2672.280113717716,1254.4125293909294,1834.7423810282978,752.0483890879271,1577.5157611268335,1194.2466241363047,1177.0497426889483,822.7557018471686,1396.840657375158,1028.1762948809926,974.0006071355327
12.237762237762238,,,,856.8498527860897,,973.4446797166667,,,,,,,,,,,,,,,,
12.288135593220339,,,1162.9152273461364,,,,,,,,,,,,,,,,,,,
12.586805555555555,967.6976658928963,,,,,,,,,,,,,,,,,,,,,
12.618296529968454,,776.4620881572278,,,831.6532376500958,,853.7291140595736,843.2764378711482,836.2114501079782,643.6315213563204,1288.631988208325,1724.6852399489105,2144.456684578231,1225.628316083421,1007.7973389314964,1782.817749722522,1122.4902104561675,1219.5179670886607,948.4857116900002,928.3785581639918,1462.586151438256,921.5457829503835
12.674825174825175,,,,838.2195807202525,,1005.2616064366414,,,,,,,,,,,,,,,,
12.711864406779661,,,894.486434694311,,,,,,,,,,,,,,,,,,,
13.012618296529968,,676.1811373001588,,,541.8782245230602,,623.8866512806263,712.4236392954168,826.0405141330332,1049.774953999076,1514.6702271033716,1162.5303721772357,2053.5560821656213,1215.3860007525545,887.2659683181945,1052.9777604467029,785.774794974864,1225.550742691266,762.9020288145057,539.4315517060968,1022.931605412153,839.7920920579263
13.020833333333334,924.9747540955367,,,,,,,,,,,,,,,,,,,,,
13.111888111888113,,,,907.0672476193338,,921.2563006014009,,,,,,,,,,,,,,,,
13.135593220338983,,,881.5359622332214,,,,,,,,,,,,,,,,,,,
13.406940063091483,,995.6869606577269,,,571.8376747854577,,953.7512779233291,1128.2635264259488,1061.7652690774764,1255.2227014370562,2249.1043597674943,1294.920778079249,1224.4173726671038,1598.9886645922472,1164.9084295240364,1040.619086204234,1266.1087365404553,1472.3725314635208,591.23226746003,1260.5669247895737,1349.722292885935,1563.1952087314837
13.45486111111111,649.7252840866777,,,,,,,,,,,,,,,,,,,,,
13.54895104895105,,,,692.8401733188297,,830.4438371391527,,,,,,,,,,,,,,,,
13.559322033898304,,,881.8831033403275,,,,,,,,,,,,,,,,,,,
13.801261829652997,,769.1245772023332,,,534.1968170792235,,1331.5172365377964,792.143905228055,1105.8197701179276,740.6196247770474,1916.3326089691213,1568.7405301823326,837.568183018219,1274.2271174453097,787.7337921559073,2245.873718699185,1432.9372035269025,1276.286734112078,513.6693738471182,1024.2801311219166,1288.4635620698523,804.7660857287217
13.88888888888889,753.5832547404319,,,,,,,,,,,,,,,,,,,,,
13.983050847457626,,,722.4712996100709,,,,,,,,,,,,,,,,,,,
13.986013986013987,,,,697.1210979000604,,898.6983766154697,,,,,,,,,,,,,,,,
14.195583596214512,,1182.7155213409512,,,610.5676179783097,,944.448762579045,669.161341688211,717.4488094167626,772.3890493509255,1538.5680614514838,2522.305719419233,1107.581933668129,1130.653265511614,753.6153016756142,1919.4854278154276,1311.6630360128092,1233.7624704225937,412.22485180854505,654.7393114513536,1367.0347275689867,958.9026853398911
14.322916666666668,584.4587346241865,,,,,,,,,,,,,,,,,,,,,
14.406779661016948,,,912.1016113825556,,,,,,,,,,,,,,,,,,,
14.423076923076923,,,,683.0483033983671,,751.8864921863864,,,,,,,,,,,,,,,,
14.589905362776024,,893.2344921291353,,,644.7342360920987,,1172.1671175954007,1067.8253677386444,352.1540590305376,837.9946294080487,2595.622248169944,1412.902878887152,1292.99903979624,1409.6202755352033,1017.260463138892,1890.4337859172829,1026.5132889337895,1344.4835162360916,752.1778648499229,439.6487736196393,833.4369044782964,635.8962607959481
14.756944444444445,819.7629258851003,,,,,,,,,,,,,,,,,,,,,
14.83050847457627,,,838.4822464124487,,,,,,,,,,,,,,,,,,,
14.86013986013986,,,,855.0413076753899,,924.8222806945106,,,,,,,,,,,,,,,,
14.984227129337539,,663.3064299399553,,,884.9690059100293,,1340.154225265174,673.8272846545206,784.4989466401944,766.7656964742293,2101.812877288934,2179.7223220862506,1648.9929907923658,1523.9177394197734,718.6127404100159,1752.0931775228269,1134.327411407997,892.698308437815,543.7376972898538,659.6804568473866,834.1171083085632,1014.8526006921729
15.190972222222223,693.6131117164698,,,,,,,,,,,,,,,,,,,,,
15.254237288135592,,,987.9755414208493,,,,,,,,,,,,,,,,,,,
15.297202797202798,,,,682.309339177708,,807.35271319635,,,,,,,,,,,,,,,,
15.378548895899053,,891.9128027490834,,,682.0945731454789,,825.8019771097114,668.3427285706813,467.5087534554773,903.7698169879043,2520.605318570131,1734.638416645954,1581.7683250889584,1611.9599083012563,684.6789152318325,2069.7649918951342,1054.2854833138588,978.0732223130269,687.8145486007724,787.4259065361407,872.1407836913836,377.6800300313471
15.625,796.2050596509803,,,,,,,,,,,,,,,,,,,,,
15.677966101694915,,,746.1371602364287,,,,,,,,,,,,,,,,,,,
15.734265734265735,,,,811.3294057936225,,1083.6179488527198,,,,,,,,,,,,,,,,
15.772870662460567,,926.9154441548143,,,502.3246815738731,,649.5847979976489,1013.4746085519643,830.8603589804403,489.97571598627667,2540.9826441135046,1762.3359874142348,1926.1700923670658,1235.6456278240612,1113.696557287176,2293.6992997386137,1304.1328722327776,1314.1087142160532,726.8897850658618,404.28536573395,905.7353704641636,1000.0905846877916
16.05902777777778,657.2408618377094,,,,,,,,,,,,,,,,,,,,,
16.101694915254235,,,551.9687176511874,,,,,,,,,,,,,,,,,,,
16.16719242902208,,1080.8059595554168,,,517.9043469216921,,915.3376477064901,404.1679917110971,501.6142505904649,1327.790054786971,2057.371538228663,2229.503904452348,958.5657078756544,1736.4795694088775,622.8245142797161,3358.1855813344787,913.8886815229354,1278.5349133157654,598.8552207752293,594.7980980486587,825.2720741888011,972.389279280921
16.171328671328673,,,,675.2501151972899,,720.5707934058023,,,,,,,,,,,,,,,,
16.493055555555557,543.728074892536,,,,,,,,,,,,,,,,,,,,,
16.525423728813557,,,777.846145621789,,,,,,,,,,,,,,,,,,,
16.561514195583594,,997.9448921615223,,,389.11972569081314,,923.3732492712592,477.5999914788446,267.13691422368834,449.25708622786635,1840.9300824583954,2090.7775152870845,1289.8519899377432,884.721137041325,821.5075501060169,2475.7623294112855,1330.6963366850414,1096.571809881099,533.562566736424,465.3331440992457,861.9973173786451,661.4741407275751
16.60839160839161,,,,595.4879350474145,,643.9230028267253,,,,,,,,,,,,,,,,
16.927083333333332,574.7682204370698,,,,,,,,,,,,,,,,,,,,,
16.94915254237288,,,814.464476944924,,,,,,,,,,,,,,,,,,,
16.95583596214511,,708.3960395022737,,,429.57160472783465,,725.7237316532729,884.3082242975696,560.8114652307517,845.3381780375822,1627.6936207964425,1224.380187785077,1851.028601379762,1050.8680869195614,816.1223937784999,1474.1147785849653,1096.1275497468391,1013.6076731526568,712.9711902994184,774.3333027480884,1241.0372585559837,687.9261609701334
17.045454545454547,,,,728.4941449691255,,869.2535319870368,,,,,,,,,,,,,,,,
17.350157728706623,,700.6524451527185,,,569.610148311323,,953.0003719674521,588.0750721572658,789.4878492809115,1015.7070394825646,1234.087153758127,1286.8932279472376,1024.2372838927772,1110.4187785499337,1335.737874039776,2018.9563753902228,897.0843763008072,1380.9344611929016,741.8846135530066,599.6380233215169,919.5421873455771,551.8499640094354
17.36111111111111,721.5403479540535,,,,,,,,,,,,,,,,,,,,,
17.372881355932204,,,667.1337509095911,,,,,,,,,,,,,,,,,,,
17.482517482517483,,,,646.990800134213,,755.5419235760767,,,,,,,,,,,,,,,,
17.744479495268138,,1047.8639233043186,,,590.9868393320447,,1357.9326940885785,598.9862291745364,630.6933230271741,1016.1609657092384,1846.522554108468,842.3626655149369,1821.4994648816032,768.656334937852,794.302366101764,1190.6973279365945,1475.7024868522446,947.8496468553869,950.3431164500776,534.2862929415735,1169.268855462196,1221.237809778728
17.79513888888889,667.5817605642542,,,,,,,,,,,,,,,,,,,,,
17.796610169491526,,,844.1463533415573,,,,,,,,,,,,,,,,,,,
17.91958041958042,,,,739.7505577141688,,749.5615140379721,,,,,,,,,,,,,,,,
18.138801261829652,,765.0220629278518,,,563.3023952235803,,947.3318990975256,630.892414937196,642.912403202668,892.5142804462395,1100.5755942812991,1103.6494234165602,936.195900041631,1546.233959318436,991.9682499272762,1157.551959746354,1045.8484944599554,896.2541609806194,990.2777255451279,484.0786287141852,1217.4437640456651,504.4488981925792
18.220338983050848,,,763.099529584052,,,,,,,,,,,,,,,,,,,
18.229166666666668,561.229785392878,,,,,,,,,,,,,,,,,,,,,
18.356643356643357,,,,698.0365393786627,,908.8335757476299,,,,,,,,,,,,,,,,
18.533123028391167,,675.1056675609456,,,531.7721606715309,,1115.5757340613939,754.1423995027209,569.519671430944,572.2609869085468,1524.8253920207358,1493.8145109540974,1269.3647190326667,1957.5928407595286,873.5801199485079,2168.6876109410246,1393.975872426083,785.113031778827,479.60171325348153,396.98424920837635,798.8799666349348,685.8419709776387
18.64406779661017,,,641.7167034541945,,,,,,,,,,,,,,,,,,,
18.663194444444446,598.3932345558483,,,,,,,,,,,,,,,,,,,,,
18.793706293706293,,,,655.4797970320578,,848.3413089456052,,,,,,,,,,,,,,,,
18.92744479495268,,672.4995675334246,,,591.5514776182512,,768.0323707645174,388.1505389620276,290.6669926472131,644.0044062228458,1736.9996190965494,2027.3637782588785,743.6092557692659,793.8109532123755,372.42796687182,2051.123090303786,851.6830072611372,1241.1738661633985,471.4331192294524,645.9563764846167,705.4958133608492,842.7998927621935
19.06779661016949,,,588.0595381313415,,,,,,,,,,,,,,,,,,,
19.09722222222222,541.2264661223312,,,,,,,,,,,,,,,,,,,,,
19.230769230769234,,,,577.4818932564916,,714.6433163769718,,,,,,,,,,,,,,,,
19.321766561514195,,892.0095141690176,,,475.2190503121738,,678.7256508447006,906.4463202074169,443.32667726595736,576.4583126227898,2103.5864888482715,2171.846954411548,1295.07579362134,1372.6570884664188,1047.5661761234085,1795.0723834556961,1355.875057452242,808.091682939719,1146.3390190585746,530.3649475664265,1071.2866063533552,1049.107548095128
19.491525423728813,,,700.5250014658577,,,,,,,,,,,,,,,,,,,
19.53125,649.9597953731167,,,,,,,,,,,,,,,,,,,,,
19.66783216783217,,,,681.2400991157671,,733.0854687007014,,,,,,,,,,,,,,,,
