frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,T3-C3,C3-CZ,CZ-C4,C4-T4,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,A1-T3,T4-A2
1.2218963831867058,-14.908351295474786,-15.232931502888441,-14.988343340205681,-16.85397064382765,-13.921797043230217,-13.701838283452556,-13.757564021429852,-16.900663487535798,-14.507142880511644,-15.293651730618613,-14.410554122009719,-13.227744764317492,-15.255610834788719,-16.064305687705126,-15.61567771142273,-16.486431075178057,-14.571995001184789,-15.251580096397934,-14.456791806533246,-17.141395218410516,-15.375612407662192,-15.3577417606105
1.3440860215053765,-15.61927363464059,-16.222408216226746,-16.16563241133769,-18.044106752113265,-14.37825956032858,-13.934887253447398,-14.219236159569624,-17.223591636906317,-14.655380341744308,-15.883681068137163,-16.087329705885487,-14.06148195259217,-14.986061747179564,-17.44802424965501,-16.202594818926126,-16.703956261984022,-15.504214357653396,-15.382020802665776,-16.01722309205861,-17.80194027833953,-16.124221809111155,-15.51673453382505
1.466275659824047,-15.391454321763979,-16.548815030079144,-16.745842309887067,-18.21878737708227,-14.411230681835397,-14.542587851316439,-15.049774170854725,-17.920351123584126,-15.075221874530794,-17.096572784406245,-16.846936764765033,-14.88378630552659,-15.633008653984458,-18.218760154934145,-16.954494742930457,-17.43849808610533,-15.382579672610483,-16.091359771367408,-16.012555332495378,-17.721879838064797,-16.22709673059598,-16.328214124361956
1.5884652981427174,-16.07607703161699,-17.05812704485099,-17.253858052442062,-18.508342533035034,-14.918422488785774,-15.029116568289865,-15.839987776403808,-18.188345036313457,-16.001348222471247,-17.75715133568972,-17.9719054392029,-15.821521550440224,-16.116308072886785,-18.524357793080604,-17.84196706279666,-17.9724887283492,-16.78922610070728,-17.33375998353691,-16.978907869762498,-17.902735073030836,-17.52731113424147,-17.544327118118115
1.710654936461388,-16.276706322971982,-17.130414544229257,-17.133784010740193,-19.29281729611533,-16.268355384323787,-15.456045847709559,-16.3222598968775,-19.122988351100915,-16.337875120216694,-18.638973114038073,-17.66771318668965,-16.02563987117463,-16.70031930192112,-19.020189424939286,-18.174293405614577,-18.616921006176298,-17.52820307461269,-17.590824002141837,-17.983390075456015,-18.604527527527797,-17.54497623907564,-17.524502860692404
1.8328445747800588,-17.118567296588893,-17.276147685910576,-17.858217430558323,-20.27459882622113,-15.699485748289272,-16.430254681931466,-18.029388907734596,-20.033815790254813,-17.937880172953292,-19.50247754532016,-18.471968449801373,-17.065816037147723,-16.594065959086187,-19.014855921455613,-19.830082565910224,-19.532375434114353,-17.868664392010196,-18.13073976854674,-18.997292641587215,-20.09518987913752,-18.397703998416528,-19.017239264179373
1.9550342130987293,-17.47256543116334,-18.25517368088596,-18.02521453260706,-20.153526248186953,-16.32439122572494,-16.982673039232374,-17.859067734024972,-20.67146229036637,-18.08555041798292,-20.091697880961785,-19.674053095170684,-17.883035523532506,-16.503150718376894,-20.04671507393733,-20.20564878836078,-19.893902467581203,-17.89053979173657,-19.26120171529781,-19.40440178333436,-19.965561359151355,-18.895529168936495,-18.952781768669947
2.0772238514173997,-17.441395662954275,-18.96146167596874,-18.83019719271236,-20.403204092231316,-16.844543056583394,-17.63070544115367,-18.011659296761223,-19.484958056863267,-18.349149416181117,-20.090929848025237,-19.74371885144285,-18.100202118808614,-17.475172263585883,-20.60782027509173,-20.837056064610913,-19.40039389205904,-18.854736374946672,-19.713464919249617,-19.519275097678005,-20.01728199752329,-18.822225874276942,-18.685287574767777
2.19941348973607,-18.556073138632843,-19.176463057014534,-19.222711128009653,-21.39026776599927,-17.238216500535394,-17.767833321788093,-18.83884513721516,-20.152209867153548,-19.012060276094687,-20.061485132392278,-20.71793489007949,-18.497245005820908,-18.119566081548523,-20.904856353142986,-20.73144938255493,-19.531496633483197,-19.30391138915732,-20.186650741641575,-19.69220261617958,-20.219233642512993,-19.225306278162183,-19.598718464960687
2.321603128054741,-18.759230829915477,-20.510517858601485,-20.719739069636923,-21.764467250582786,-18.58312139765807,-18.41997951805494,-19.19810020232727,-20.95742985304018,-20.262288309936068,-21.139506195495514,-21.715985188280747,-19.19442062338077,-18.8531233222286,-21.4114449062646,-21.474156102272094,-21.07967189334316,-20.06018508221126,-20.421422203758073,-20.19317402724928,-21.47831264419091,-20.819252979970567,-20.281164606370396
2.4437927663734116,-18.679247622921366,-20.716535845494487,-20.808339820468014,-22.190996160771377,-17.968941980006175,-19.2859812811626,-19.641264184482168,-22.196663634790124,-20.699044278203736,-21.44286472602999,-22.459196297642663,-19.61300910875611,-19.544583966355752,-22.32586573403954,-22.326236148756553,-21.110087364173623,-19.965223406386322,-20.855872165782436,-20.664049043877576,-21.900245138988875,-20.98923885696284,-21.572907303728332
2.565982404692082,-18.88107273605665,-21.760766284195352,-22.336747572205823,-23.208256970296045,-18.94730501957389,-20.30067510967496,-21.201944280594738,-22.729703442610063,-21.26115681923012,-22.302100776051148,-22.858017379335685,-21.434765794682768,-19.793316621196603,-22.42779668176537,-22.947706727335145,-22.232681840232814,-20.30669925002363,-22.236784968959906,-22.36025460316133,-23.021755429818967,-22.252538056490785,-22.3391173869287
2.688172043010753,-19.419989131385414,-22.947787779752037,-23.188701911658516,-23.346567120383234,-19.94337386909041,-20.77068054879561,-22.089931121422406,-23.25692202812731,-22.205415570118085,-23.124662684888303,-23.84996787318779,-21.826843779657956,-20.278304663087404,-22.701693232513726,-23.974996253435894,-22.9281888569536,-20.74101921100554,-22.73258727835462,-22.87479092618708,-23.987022770831956,-23.108204591734605,-23.703629286318726
2.8103616813294234,-19.558666435933993,-22.60706819156729,-23.087900906969562,-24.425161779799705,-20.653896693773575,-21.150987327275253,-22.047300659409228,-22.5584033028528,-22.439898204894334,-23.224710324059046,-23.83095679679633,-22.466698322235217,-21.534460830235943,-23.643698708805243,-23.716493950911456,-22.75911008563274,-21.03601993039646,-22.30623415456253,-22.677808317556416,-23.76826487198132,-23.538070074899665,-23.596312836459497
2.932551319648094,-21.220291327918524,-23.323259940488047,-23.639506188411005,-24.979153507824865,-21.476650408735217,-21.590288493133666,-22.678952801052617,-23.35283094870074,-23.383320555566144,-23.27940468800469,-23.787208046877794,-22.732153112376892,-21.555222537113792,-23.888846432799188,-24.605933681450942,-23.88719491586086,-21.789901622696664,-22.598553833719976,-23.058433949188156,-23.766071345796664,-24.113996568925,-24.56789253662843
3.0547409579667644,-21.545382534520147,-23.575147007544157,-23.551859251948002,-24.63266484559713,-21.612871807580916,-22.038652177123744,-23.61206552734381,-22.937016984444508,-23.43848341391384,-24.278292193178235,-24.13296301332304,-23.580391405512763,-21.801067376287012,-23.990573211406094,-25.12837291974283,-23.98084859933907,-21.416438501557163,-23.89885426927475,-23.55896438853793,-24.17060379077803,-24.547624302833643,-24.836463874513072
3.176930596285435,-21.271621173463114,-23.21748203402132,-23.365885783030443,-24.894592232047444,-21.228702332437198,-22.90820042418101,-23.509162145856074,-23.706993390613146,-22.946317986394238,-25.05884443394657,-24.495584173429652,-23.40105442140564,-21.971375618962345,-24.642720488350534,-25.926751052600093,-24.16733828364422,-21.380778427320273,-23.749262667673744,-23.817635571400054,-24.412167735898763,-24.830446652635924,-24.707606557958403
3.2991202346041058,-22.053252229540245,-24.040232644964806,-24.800207939420662,-26.476711725874402,-22.83269963333799,-23.388993162978032,-24.01280504922348,-23.206201217659995,-24.670087063720782,-25.618597898036818,-24.532746671236815,-23.65937482872193,-23.636940869412708,-24.95789679001702,-26.83780062041015,-25.724292862458967,-22.909117911006568,-24.929718950640755,-24.253981132801947,-24.883155648436425,-25.98716751166263,-24.941707118181228
3.421309872922776,-21.701028550704095,-24.88551327126687,-24.691648102776,-26.278038498109158,-22.389560201159426,-23.778733285770517,-23.51574143365959,-23.590839307901806,-24.922289243354733,-25.609813179089134,-24.891728083278586,-23.62759429531162,-22.405816512889484,-25.040938359845562,-26.487943324575284,-24.534154790096828,-22.741821541214733,-24.733340840200704,-25.00296379765621,-25.226345213938227,-26.070652231002352,-25.706479556552452
3.5434995112414467,-21.93415788847898,-25.371238703949153,-25.742801159983383,-27.16045177093758,-22.890769246743826,-24.017618395295987,-25.231832470693476,-24.79755848958884,-25.218715689563897,-25.74012402013448,-25.625152353758125,-24.926152555392328,-22.298414315809975,-24.854737379495862,-27.503192261133847,-25.705746024722387,-22.917662526635947,-25.807711258961287,-25.171065642624434,-25.87413041854695,-26.609150810022403,-26.85644108612572
3.6656891495601176,-22.288045503179053,-26.179042462096486,-25.29668126587397,-27.20511094375658,-22.570077814562286,-24.24474832208903,-24.91606008946024,-24.531361976206167,-25.149669589482606,-25.610106929728882,-24.93069877890188,-24.44046410874885,-23.540937309719652,-26.0851716443352,-27.431321851853205,-25.67533466115286,-23.31808919744191,-26.71835236023594,-25.443786835831585,-26.997534292614567,-27.259878827829482,-26.798217551703143
3.787878787878788,-24.135995502305953,-26.445788228025048,-25.446497456346208,-26.72109430723678,-23.873702915611933,-24.105199313036238,-25.28867201536024,-24.31440370369883,-25.397204391800404,-26.4435259296587,-25.320690074888734,-24.57160772922043,-23.083429402629413,-26.02687521551874,-27.46843885488247,-25.6842336946451,-23.734062004938835,-26.519262701865188,-24.94842943986858,-27.6995410452797,-26.664791485852245,-26.798585944252455
3.9100684261974585,-24.943774917950304,-26.869650297180783,-26.31053391490664,-27.1739211764962,-24.337598199973108,-24.572474277190928,-25.44939978434027,-24.711697611037795,-25.662478976690117,-26.29989594605258,-24.97909327240077,-24.134086959697836,-24.36926173268126,-26.13243368931789,-27.833476238170263,-25.889219205424876,-23.506227061427094,-25.764659263931435,-25.35404302623387,-27.927168841102024,-27.47247164748105,-26.758611804654468
4.032258064516129,-24.083582882684034,-26.547350881621046,-25.443950016698746,-26.363037883216837,-23.4616085504042,-24.604124571099238,-25.68724873088204,-24.50842584559042,-24.87048844797065,-26.168264793330653,-25.364275643836837,-24.244802420695365,-23.002201442839482,-25.456720393110515,-27.846118308532223,-25.38634635372999,-23.151776077790117,-26.30103465214256,-25.211179495510027,-26.881567660090578,-27.31516807271681,-27.434747090053516
4.1544477028347995,-23.878134952249408,-26.75324296836936,-26.532946484318643,-27.401018212627534,-24.064609111759243,-25.02301752672939,-25.870677745420807,-25.704041390144923,-25.885227757709778,-27.101373137703767,-25.87405905994336,-25.04484975372237,-23.751492334351514,-26.12923696701118,-28.161719128019,-25.996307372772765,-23.314633199569766,-26.944336810812587,-25.796289800767077,-27.78787535406776,-28.21602275498895,-28.824019572930922
4.27663734115347,-23.56241104170559,-27.169370754730174,-26.1543256863627,-27.38917461759513,-23.710493898055567,-26.013580295410705,-25.503944305188146,-25.478693713783223,-25.54993666337572,-26.442800097093276,-25.640455296355075,-24.63695311983173,-24.25845764605218,-26.977703462651885,-27.64078254384613,-25.980755136423248,-23.730916754576246,-26.858011255508483,-25.736899128640317,-27.37141823886952,-28.144563609514204,-28.348715723493175
4.39882697947214,-24.332481872908048,-27.86406675054939,-26.449296270227702,-27.027947388269236,-24.234134119370566,-26.210980554744374,-25.80167720130825,-25.279414194935086,-25.929550579202985,-26.79013758801525,-25.84682297002331,-25.44625656791612,-24.92089189398446,-26.4752598228525,-28.257739934966423,-26.00802582151725,-24.71515616372358,-26.02981056623676,-25.652782930382752,-26.81586207496241,-28.058908481883606,-28.66955419334236
4.521016617790812,-24.215084770904816,-27.959685436349854,-26.49456616161053,-27.059946529643366,-24.444970490364227,-26.640942720593216,-26.30591501263577,-24.381587501612284,-26.670479842490064,-27.0828736981325,-25.499738063295478,-25.610565956398528,-25.14292169407873,-26.71993562542075,-27.935592858243364,-25.679184212305866,-24.6553788175577,-26.190947346142863,-25.695947243231,-26.496674911957708,-28.03001660283558,-29.22669983386364
4.643206256109482,-24.33140677241096,-27.234436412591165,-26.030066355054,-27.36124599203133,-24.4086138891004,-25.81998195593319,-25.68871287220588,-24.996724250081915,-26.097080656793267,-26.663194449871515,-25.659920966166457,-24.516058582311317,-23.784311725177353,-26.743867602644766,-27.789366836505533,-25.462355365114135,-24.105515498891027,-26.750013886317067,-25.48242232780052,-27.135877168306454,-27.317535002882888,-27.94843551802163
4.765395894428153,-25.477738314007564,-28.334745206199564,-26.860642894648425,-27.840201173549197,-25.726137315549302,-26.204920933998824,-26.371737167944204,-24.35625398340522,-27.705053084352603,-28.2042515401409,-26.1851089252052,-25.41541728592693,-24.31708304988505,-27.272404302865276,-28.939537287892247,-26.125457315619407,-24.771365363509286,-26.570904486061153,-26.249671134046075,-27.769781652242173,-28.202024510320072,-28.44798928158492
4.887585532746823,-24.413241247518847,-27.86293036445641,-26.66885368230396,-27.53670201591168,-25.38262159959777,-26.719576583287513,-27.11411392798408,-24.46581193875546,-27.25468119394707,-27.5245561366664,-26.474451942634694,-25.774014237379397,-24.381108085719493,-26.890498993265904,-28.718155707701623,-26.943533368885827,-25.534985291567732,-27.10369605032445,-26.55023472471761,-27.22009849567705,-28.62767012333273,-29.45981128021169
5.009775171065494,-24.80670354507144,-28.310043151555046,-26.845831989100574,-27.312089370629504,-24.971003557598802,-26.87702969924203,-26.91840136220813,-24.956750982934185,-27.09620313811355,-28.433907729774667,-26.093534575542424,-25.980932394432706,-24.624740279831407,-26.632142843788692,-28.220365217904,-26.171655211255324,-25.260842182590025,-28.040743345354624,-26.61777549190219,-26.754196477531703,-28.828116608515842,-29.05509512070609
5.131964809384164,-25.29203588210659,-29.175058278273074,-27.446562163823533,-27.712257427803497,-25.877533739150824,-27.506230580317066,-27.566355311484372,-25.370531300657944,-27.8789548582218,-28.85661841323765,-26.700646868606583,-26.886818398843136,-24.97013755108315,-27.018519507757446,-29.379745017244783,-27.00013655531095,-25.332279616224625,-27.576951484009765,-26.835616664813298,-27.25123782307148,-29.63567322176964,-30.00202227647799
5.254154447702835,-26.021731290788562,-28.72895681943209,-27.951239012573005,-27.81880464852125,-26.261404699209173,-27.85914971949342,-27.24839843893574,-25.79124026510991,-28.187751133112805,-28.58467903823991,-26.83645647602469,-26.903007203693658,-24.614526689730162,-27.30329716906396,-29.258582815825005,-27.059603557312904,-25.797658430267873,-27.855048190212525,-27.29722946819173,-28.059381979311866,-29.321601817551908,-30.257732619785987
5.376344086021506,-26.49351074215585,-29.35728552923832,-28.79232173073443,-27.702900896020065,-26.3323179056201,-28.508174738593645,-27.355124680344378,-26.263940033186874,-28.497859467205195,-28.52229182597674,-26.799882468433456,-26.98953905527968,-25.687335964981745,-27.48274425679578,-29.910903000645263,-27.002643521274535,-26.176687207646413,-27.56243113903859,-27.320795610631375,-29.460717076373484,-30.54828086529657,-29.78157266502076
5.498533724340176,-26.43888956138964,-29.71026870516022,-29.172390635842156,-28.074492161146633,-26.573059248581483,-29.071124171394242,-27.86695219663132,-27.15755987940907,-27.864593713257545,-28.616771254430034,-27.540615757014514,-26.901402802701718,-26.08056729542901,-28.33523248946951,-29.441899630394637,-27.221036987766983,-26.425706406016054,-28.624769873438712,-27.43905471311346,-28.90253176641003,-30.661005090826833,-29.80223246237612
5.620723362658847,-26.264645910885115,-29.153301871224595,-28.943839485936238,-28.4091550211701,-26.237203153886902,-29.806934974455668,-28.155667955151838,-26.673554135576403,-28.812300721954784,-28.54572070841314,-27.907468447965396,-27.028471430502993,-26.693997063481888,-27.53868617924869,-30.13578966867724,-27.08757672424707,-26.628568022546183,-28.40759259744273,-27.722114798766633,-28.937446612128692,-31.36597552533956,-30.005104944126504
5.742913000977517,-26.43958921089954,-29.448572314786055,-28.76409442465694,-28.535489074159322,-25.511931343507804,-29.284380472222164,-27.97723281009721,-26.359892151127443,-28.320210330945983,-28.731153044715157,-27.32138545130861,-26.63583879293948,-26.973086577350294,-27.662042392195435,-30.111671964775308,-26.95909555212863,-26.28366776708478,-27.991587801840932,-26.967683591076444,-28.656636023162694,-31.742430868761044,-30.393529638026035
5.865102639296188,-27.1180422821365,-30.01204601435607,-28.816077507640394,-28.760072547426276,-26.872362851521363,-29.44690606252088,-28.628422033784407,-26.77565500780338,-28.83444946222419,-29.478877606620415,-27.341710753172194,-27.501745195150118,-28.226180283369693,-28.273311378235444,-30.797327213713103,-28.071843796946112,-26.6094152694319,-28.03180427650367,-27.807921738015043,-29.202889015825676,-30.95148523334507,-30.820344843948902
5.987292277614858,-27.00348232291451,-29.79615307965905,-29.250156122232717,-30.210136796397006,-27.747569437156855,-29.602562368548966,-28.941845380137504,-26.554374134147444,-29.53685831278994,-29.219264987882234,-26.64344113159684,-27.57731014021914,-27.588421988359393,-28.260274728286955,-30.019438154719353,-27.797077201331593,-26.802708142519876,-27.973603525745666,-27.695942164984515,-29.616690463979083,-30.48109253565638,-30.46518950428732
6.109481915933529,-28.14817252250977,-31.0239213349226,-29.915138493233307,-29.635459212256663,-28.586628980853167,-29.205153707608105,-28.675606833588972,-26.40523423713897,-29.78892834636993,-29.157955201662165,-27.05213195961231,-27.952814500201498,-27.64790100340745,-28.163877397691188,-30.811006370905524,-27.647513791026885,-27.225773585407165,-27.95963314481801,-28.253177349649604,-30.417108247336728,-30.984699324979626,-30.360994467739435
6.231671554252199,-26.927634820490134,-30.412725190388784,-29.008973711310162,-28.66458864968857,-27.371214515698192,-29.772971123452376,-28.08858848344679,-25.621485478749097,-29.273854009352398,-29.05134114294067,-27.128276385250754,-27.384701839487665,-25.97051678735916,-28.45551651163221,-30.4812676880946,-27.526616062128156,-27.617945761775783,-28.077898496084284,-27.838188174611254,-29.197597776680052,-31.43114186175453,-30.90683836745284
6.35386119257087,-26.994512870795223,-30.31995241579913,-28.923188136351396,-28.1032238481836,-27.336949492706367,-29.605764442316303,-27.259876385129633,-25.504231913000808,-28.874853500412364,-28.635190703306296,-27.11584636155711,-27.15927129899374,-25.389063216080448,-27.405226144454026,-29.96659929507354,-28.00113138952942,-26.25907875351867,-28.372841335477844,-27.44475368613142,-28.79280137901326,-30.22780718230649,-30.60022587333641
6.476050830889541,-26.697240969355306,-30.474471218212148,-29.531932740293385,-28.03189536928938,-27.990035520202685,-29.276059572442854,-27.868590175091242,-25.677609084781686,-28.847993142759652,-28.74045045098157,-27.437261754796545,-27.48722067517354,-26.32137967075875,-27.598251333236917,-30.174192445024936,-27.06819971806352,-26.901935286016545,-28.81234983173796,-27.317836881290063,-27.980981361817257,-30.738089961686708,-31.464488270896954
6.5982404692082115,-27.1173235070965,-29.760716398479257,-29.557487173542274,-28.546560707770766,-26.997859620177408,-29.87049734753845,-28.46575892439376,-26.95935932483977,-28.609920244365085,-28.410831555413136,-27.348918609436417,-27.1299323249507,-26.925066422007234,-27.81788430905389,-29.808051181999737,-27.7941683304746,-27.281005684379416,-28.31565806482906,-27.226825533305576,-29.050103354132226,-30.93791648675898,-31.08158547547993
6.720430107526882,-27.459426839483964,-30.225334750845928,-29.064375679838555,-28.913073213232305,-27.47660304753805,-30.214068540659994,-28.603417015400346,-26.119098697260192,-28.499140948613377,-28.504443022802207,-27.47536281707338,-27.053018807191535,-26.183060060950343,-28.385099502292032,-29.354160358771274,-27.259102588450187,-27.107826686154315,-28.553367408892,-27.688616430666933,-29.16956355414493,-31.272895067130083,-30.32277799744728
6.842619745845552,-28.142620996676445,-30.596194947194498,-29.262204672864076,-29.31601865559001,-27.59551973186196,-30.795656122559176,-28.743530024366947,-26.040439359006406,-29.260743926043766,-28.75449093435432,-27.513434382301515,-27.46515869751546,-26.678308814734702,-27.901240922582588,-29.86773570358986,-27.886595626607843,-27.78555207642826,-27.873517718854618,-28.265713876747824,-29.444843460624863,-31.537595029379155,-30.602592329626777
6.964809384164223,-28.775577312811176,-30.466080225326415,-29.550250649436098,-29.472945422781308,-28.52657221647263,-30.898478131302486,-28.543706420106382,-25.777177095430893,-29.532446724241797,-28.611938759216592,-27.817431245487377,-27.64142575308717,-26.406166331915355,-27.248461127548413,-29.481058431560033,-28.401496860996954,-27.396546210597517,-27.724406974632274,-28.541037863711296,-29.149797691757314,-31.6455787792002,-31.31662197717351
7.086999022482893,-27.44746418269984,-30.255386077700656,-29.069653213305887,-29.675149235157683,-28.341699500840868,-31.46581450745698,-28.135674514034378,-26.026916262966893,-28.884285935182252,-28.416962409894687,-27.384273399546817,-26.927186834475904,-26.91249403716649,-27.525346382700715,-29.434619954974277,-27.92365644088902,-27.219587030452782,-27.77827410890527,-27.835519568640148,-28.863815290417563,-31.25030670863647,-31.15342876504859
7.209188660801564,-27.42544921316249,-29.697771633247207,-29.001478425518474,-29.80434454138103,-28.782519771865513,-30.608726325662452,-28.408303674959587,-26.220659208446424,-28.489226647383326,-28.474495261392335,-27.406400966372747,-26.821808346375036,-26.12720630175528,-28.149607530127952,-29.531741771144542,-27.780791068622644,-27.675271708614346,-27.256372352163023,-27.9177116890832,-29.082861017499184,-30.834830989372787,-30.629418643903016
7.331378299120235,-27.52180776859765,-30.314844684745953,-28.55590579568503,-29.40767536697174,-27.72066467039118,-30.220648482644616,-28.485226659338647,-25.978415564407726,-28.743269578634266,-28.261625958168068,-27.371797112523602,-26.59857983778899,-27.276620827581027,-27.678030200149287,-29.789185734000647,-27.30330459375726,-28.283986689404866,-27.024146004560333,-27.81396964288924,-28.760087095159722,-30.47701421613501,-31.101590600906004
7.453567937438906,-27.91285129595849,-30.558980533709224,-29.085650377011255,-29.465013395361964,-27.36877324522805,-30.884124950257302,-28.58224946217202,-25.518894639729996,-29.408237654573234,-28.410476599861987,-27.285244841591876,-26.972553605362112,-27.877848582674375,-27.68864422456586,-29.708464388830127,-26.823508444224363,-29.281126373074283,-27.056275544178668,-28.23155837853418,-29.246794986039006,-31.047399111701274,-31.414137703728414
7.575757575757576,-28.555900680825438,-30.75719356277927,-28.51516435131263,-29.234009984678973,-27.67341691481456,-30.85202478823582,-29.032269683767023,-25.528920049592607,-28.64474565165981,-28.420611795203087,-27.704151547623155,-27.119797872596155,-28.016596211615912,-27.638500020687285,-29.947767008883417,-26.52529549547455,-27.241000841199067,-27.93979262231923,-27.442283224227985,-28.903723684976004,-30.815361290180192,-31.880388657530517
7.697947214076247,-28.391227501834084,-30.80399834943437,-29.297885030086118,-29.22714973506047,-28.01453187636891,-31.059704745304646,-28.78783602186287,-25.46653060019914,-28.49837814113447,-27.693505163844726,-27.654690277944848,-27.419588296120356,-27.75046255466622,-27.303742819872472,-28.33493916226244,-26.16401910670672,-27.581055680500896,-27.78544443801198,-27.72492665415467,-29.473012274053314,-31.505357895786176,-30.68302800369082
7.820136852394917,-28.487331871133904,-30.754897397063846,-28.880370604642668,-28.150885934198445,-28.459110108700592,-30.873945242466785,-28.29850272588286,-24.75363011881924,-28.48181654413719,-28.13807331875509,-27.385905235276706,-27.189111314283945,-28.41507441753057,-26.88990337463505,-28.292848433707338,-26.69041811332786,-27.426159259940444,-27.44828653510294,-26.929647826711232,-29.338233756624604,-30.841360899772482,-30.24339106345828
7.9423264907135875,-28.865215040922347,-30.507595497742845,-28.743300523480077,-28.266872234215445,-28.815066200112817,-30.830640117912917,-28.416978027407826,-25.10566672909563,-28.171858671363044,-28.741863052068283,-27.79564344573319,-27.346691241854455,-29.437693032718094,-27.626447522525368,-29.343143326634127,-27.60699386274721,-28.441340555625036,-27.824696308117378,-28.067404222724164,-29.525326698374567,-30.47629350449508,-30.43933151719178
